#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
0,,スピリットマント,Spirit Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20070
0,,アズールマント,Azure Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20071
0,,アズールマント,Azure Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20072
0,,アズールマント,Azure Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20073
0,,アズールマント,Azure Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20074
0,,アズールマント,Azure Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20075
0,,仮装のマント　小悪魔,Fancy Dress: Imp's Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20076
0,,仮装のマント　バンパイア,Fancy Dress: Vampire's Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20077
0,,NPC用_ハロウィン男_マント,Halloween man_cloak for NPC,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20078
0,,NPC用_ハロウィン女_マント,Halloween_Female_Cloak_for_NPCs,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20079
0,,NPC用_クリスマスマント,Christmas Cloak for NPC,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20080
0,,クリスマスマント,Christmas Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20081
0,,プレゼントサック【支給品】,Present Sack (Supplied),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20082
0,,プレゼントサック,Present Sack,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20083
0,,クリスマスマント【白】,Christmas Mantle (White),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20084
0,,アラベスクストール,Arabesque Stole,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20085
0,,アラベスクストール,Arabesque Stole,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20086
0,,アラベスクストール,Arabesque Stole,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20087
0,,アラベスクストール,Arabesque Stole,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20088
0,,アラベスクストール,Arabesque Stole,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20089
0,,アルヴェスィヤフ,Albasiyyah,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20090
0,,アルヴェスィヤフ,Albasiyyah,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20091
0,,アルヴェスィヤフ,Albasiyyah,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20092
0,,アルヴェスィヤフ,Albasiyyah,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20093
0,,アルヴェスィヤフ,Albasiyyah,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20094
0,,アッカリアマント,Acrean Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20095
0,,アッカリアマント,Acrean Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20096
0,,アッカリアマント,Acrean Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20097
0,,アッカリアマント,Acrean Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20098
0,,アッカリアマント,Acrean Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20099
0,,王家復興用NPC袋,NPC bag for royal reconstruction,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20100
0,,王家復興用NPC袋２,NPC bag for royal reconstruction 2,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20101
0,,デザートストール,Desert Stole,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20102
0,,デザートストール,Desert Stole,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20103
0,,デザートストール,Desert Stole,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20104
0,,デザートストール,Desert Stole,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20105
0,,デザートストール,Desert Stole,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20106
0,,オリエンタルマント,Oriental Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20107
0,,オリエンタルマント,Oriental Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20108
0,,オリエンタルマント,Oriental Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20109
0,,オリエンタルマント,Oriental Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20110
0,,オリエンタルマント,Oriental Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20111
0,,イースタンシェイズ,Eastern Shade,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20112
0,,イースタンシェイズ,Eastern Shade,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20113
0,,イースタンシェイズ,Eastern Shade,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20114
0,,イースタンシェイズ,Eastern Shade,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20115
0,,イースタンシェイズ,Eastern Shade,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20116
0,,闘覇のマント,Mantle of Battle Supremacy,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20117
0,,闘覇のマント,Mantle of Battle Supremacy,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20118
0,,闘覇のマント,Mantle of Battle Supremacy,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20119
0,,闘覇のマント,Mantle of Battle Supremacy,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20120
0,,闘覇のマント,Mantle of Battle Supremacy,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20121
0,,マギカクローク,Magica Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20122
0,,マギカクローク,Magica Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20123
0,,マギカクローク,Magica Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20124
0,,マギカクローク,Magica Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20125
0,,マギカクローク,Magica Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20126
0,,グロリアストール,Gloria Stole,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20127
0,,エンシェントマント,Ancient Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20128
0,,スカピュラーマント,Scapular Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20129
0,,スカピュラーマント,Scapular Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20130
0,,スカピュラーマント,Scapular Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20131
0,,スカピュラーマント,Scapular Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20132
0,,スカピュラーマント,Scapular Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20133
0,,スイェーレマント,Suiere Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20134
0,,スイェーレマント,Suiere Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20135
0,,スイェーレマント,Suiere Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20136
0,,スイェーレマント,Suiere Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20137
0,,スイェーレマント,Suiere Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20138
0,,バシュロールマント,Bachelor's Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20139
0,,バシュロールマント,Bachelor's Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20140
0,,バシュロールマント,Bachelor's Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20141
0,,バシュロールマント,Bachelor's Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20142
0,,バシュロールマント,Bachelor's Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20143
0,,レヴェヨンマント,Rébellion Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20144
0,,レヴェヨンマント,Rébellion Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20145
0,,レヴェヨンマント,Rébellion Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20146
0,,レヴェヨンマント,Rébellion Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20147
0,,レヴェヨンマント,Rébellion Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20148
0,,トレートルマント,Traître Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20149
0,,トレートルマント,Traître Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20150
0,,トレートルマント,Traître Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20151
0,,トレートルマント,Traître Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20152
0,,トレートルマント,Traître Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20153
0,,ルヴァンシュマント,Revanche Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20154
0,,ルヴァンシュマント,Revanche Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20155
0,,ルヴァンシュマント,Revanche Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20156
0,,ルヴァンシュマント,Revanche Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20157
0,,ルヴァンシュマント,Revanche Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20158
0,,妖夜のバンパイアマント,Magical Night Vampire Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20159
0,,サーディクマント,Sadek Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20160
0,,サーディクマント,Sadek Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20161
0,,サーディクマント,Sadek Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20162
0,,サーディクマント,Sadek Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20163
0,,サーディクマント,Sadek Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20164
0,,肩鎧のロイヤルマント,Royal Mantle of the Shoulder Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20165
0,,肩鎧のロイヤルマント,Royal Mantle of the Shoulder Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20166
0,,肩鎧のロイヤルマント,Royal Mantle of the Shoulder Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20167
0,,肩鎧のロイヤルマント,Royal Mantle of the Shoulder Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20168
0,,肩鎧のロイヤルマント,Royal Mantle of the Shoulder Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20169
0,,王家のソヴァールマント,Sauveur Mantle of the Royal Family,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20170
0,,王家のソヴァールマント,Sauveur Mantle of the Royal Family,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20171
0,,王家のソヴァールマント,Sauveur Mantle of the Royal Family,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20172
0,,王家のソヴァールマント,Sauveur Mantle of the Royal Family,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20173
0,,王家のソヴァールマント,Sauveur Mantle of the Royal Family,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20174
0,,ネクロマンスドマント,Necromanced Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20175
0,,慟哭のクローク,Cloak of Lament,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20176
0,,コープスマント,Corpse Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20177
0,,死狩人のコープスマント,Death Hunter's Corpse Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20178
0,,ラハールの翼,Wings of Lahar,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20179
0,,ラハールの煌めく翼,Sparkling Wings of Lahar,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20180
0,,マエストロマント,Maestro Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20181
0,,ヴィルトゥオーソマント,Virtuoso Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20182
0,,バニーテール【白】,Bunny Tail (White),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20183
0,,バニーテール【黒】,Bunny Tail (Black),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20184
0,,バニーテール【茶】,Bunny Tail (White),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20185
0,,キティーテール【白】,Kitty Tail (Brown),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20186
0,,キティーテール【黒】,Kitty Tail (Black),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20187
0,,キティーテール【茶】,Kitty Tail (Brown),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20188
0,,ラクーンテール【白】,Raccoon Tail (White),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20189
0,,ラクーンテール【黒】,Raccoon Tail (Black),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20190
0,,ラクーンテール【茶】,Raccoon Tail (Brown),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20191
0,,3.4_NPC用_闇レオ_ac,3.4_NPC_for_Dark_Leo_ac,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20192
0,,悪魔の蝙蝠羽【白】,Demon's Bat Wings (White),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20193
0,,悪魔の蝙蝠羽【赤】,Demon's Bat Wings (Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20194
0,,天使の風切羽【白】,Angel's Feather Wings (White),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20195
0,,天使の風切羽【黒】,Angel's Feather Wings (Black),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20196
0,,3.3_NPC用_ハロウィン_マント白_男,3.3_NPC_Halloween_cloak_white_man,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20197
0,,3.3_NPC用_ハロウィン_マント_女,3.3_Halloween_cloak_for_NPC_woman,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20198
0,,精霊のクローク,Spirit's Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20199
0,,精霊のクローク,Spirit's Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20200
0,,精霊のクローク,Spirit's Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20201
0,,精霊のクローク,Spirit's Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20202
0,,精霊のクローク,Spirit's Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20203
0,,炎王のクローク,Fire King's Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20204
0,,炎王のクローク,Fire King's Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20205
0,,炎王のクローク,Fire King's Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20206
0,,炎王のクローク,Fire King's Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20207
0,,炎王のクローク,Fire King's Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20208
0,,白翼のクローク,White Wings' Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20209
0,,白翼のクローク,White Wings' Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20210
0,,白翼のクローク,White Wings' Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20211
0,,白翼のクローク,White Wings' Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20212
0,,白翼のクローク,White Wings' Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20213
0,,黄金のクローク,Golden Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20214
0,,黄金のクローク,Golden Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20215
0,,黄金のクローク,Golden Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20216
0,,黄金のクローク,Golden Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20217
0,,黄金のクローク,Golden Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20218
0,,黒砕のクローク,Blackshatter Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20219
0,,黒砕のクローク,Blackshatter Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20220
0,,黒砕のクローク,Blackshatter Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20221
0,,黒砕のクローク,Blackshatter Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20222
0,,黒砕のクローク,Blackshatter Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20223
0,,バニーテール【紅】,Bunny Tail (Deep Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20224
0,,キティーテール【紅】,Kitty Tail (Deep Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20225
0,,ラクーンテール【紅】,Raccoon Tail (Deep Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20226
0,,スプリガンマント,Spriggan Mantle,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20227
0,,聖印のライブリークローク,Holy Seal's Lively Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20228
0,,聖印のライブリークローク,Holy Seal's Lively Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20229
0,,聖印のライブリークローク,Holy Seal's Lively Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20230
0,,聖印のライブリークローク,Holy Seal's Lively Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20231
0,,聖印のライブリークローク,Holy Seal's Lively Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20232
0,,曲者のライブリークローク,Trickster's Lively Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20233
0,,曲者のライブリークローク,Trickster's Lively Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20234
0,,曲者のライブリークローク,Trickster's Lively Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20235
0,,曲者のライブリークローク,Trickster's Lively Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20236
0,,曲者のライブリークローク,Trickster's Lively Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20237
0,,英雄のライブリークローク,Hero's Lively Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20238
0,,英雄のライブリークローク,Hero's Lively Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20239
0,,英雄のライブリークローク,Hero's Lively Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20240
0,,英雄のライブリークローク,Hero's Lively Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20241
0,,英雄のライブリークローク,Hero's Lively Cloak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20242
0,,緑草の指輪,Green Grass Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20243
0,,革のブレスレット,Leather Bracelet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20244
0,,ファングピアス,Fang Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20245
0,,ほたる石のピアス,Fluorite Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20246
0,,フェザーピアス,Feather Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20247
0,,貝殻のピアス,Shell Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20248
0,,草紋のリング,Grass Signet Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20249
0,,兎印のリング,Rabbit Insignia Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20250
0,,兵士のリング,Trooper's Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20251
0,,術士のリング,Schemer's Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20252
0,,葉紋のリング,Leaf Signet Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20253
0,,鹿印のリング,Deer Insignia Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20254
0,,盾士のリング,Shieldbearer's Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20255
0,,学士のリング,Bachelor's Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20256
0,,赤玉の飾りピン,Jasper Ornamental Pin,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20257
0,,青玉の飾りピン,Sapphire Ornamental Pin,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20258
0,,黄玉の飾りピン,Topaz Ornamental Pin,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20259
0,,紫玉の飾りピン,Charoite Ornamental Pin,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20260
0,,白玉の飾りピン,Pearl Ornamental Pin,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20261
0,,戦士のリング,Soldier's Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20262
0,,魔道士のリング,Wizard's Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20263
0,,癒しの指輪,Healing Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20264
0,,火石のチョーカー,Fire Gem Choker,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20265
0,,氷石のチョーカー,Ice Gem Choker,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20266
0,,雷石のチョーカー,Lightning Gem Choker,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20267
0,,野花の指輪,Wildflower Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20268
0,,二重革のブレスレット,Dual Leather Bracelet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20269
0,,ダブルファングピアス,Double Fang Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20270
0,,双石のピアス,Paired Stone Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20271
0,,ハルプフェザーピアス,Harpfeather Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20272
0,,らせん貝のピアス,Spiral Shell Earrings,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20273
0,,花印のリング,Floral Insignia Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20274
0,,牛印のリング,Bull Insignia Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20275
0,,鎧士のリング,Man-At-Arms' Ring,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20276
