0,,"一度きちんとご説明しておかないことには
依頼をご紹介できません
フィールドに出ていただく以上
万が一の危険もありえますから！","I must first give you a full explanation
before presenting the request.
Once you are out in the field, there 
is always a chance of danger!",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,29
0,,"竜の加護が常に
あなたと共にあらんことを","May the blessings of the dragon
be with you always.",ui\00_message\npc\base\n1049.gmd,\npc\n1049.arc,n1049.arc,0
0,,"あなたと絆を結んだ竜の力が
いつかその身を助けることもあるはずです","The power of the dragon you have bonded with
may save you one day.",ui\00_message\npc\base\n1049.gmd,\npc\n1049.arc,n1049.arc,1
0,,"ソニアとは異なる方法で
覚者殿をお助けするようにと
遣わされました","I have been sent to help the Arisen
in a different way than Sonia.",ui\00_message\npc\base\n1049.gmd,\npc\n1049.arc,n1049.arc,2
0,,"今、お役に立てることが無くとも
きっと近い将来、私がなすべきことが
示されるはずです","Now, even if I can't be of help,
in the near future, I'm sure I'll be shown what I
should do
",ui\00_message\npc\base\n1049.gmd,\npc\n1049.arc,n1049.arc,3
0,,"素材はその土地その土地
とれるものが違うんだ","The materials differ depending on the area
",ui\00_message\npc\base\n1200.gmd,\npc\n1200.arc,n1200.arc,0
0,,"そうだ、近くを散策して何か拾ったら
持ってきてくれ
使えるものは引きとらせてもらうよ","Yeah, take a walk around the neighborhood and if
you pick up anything
bring it to me
and I'll take back what I can use.",ui\00_message\npc\base\n1200.gmd,\npc\n1200.arc,n1200.arc,1
0,,どうだい、必要なものはあるかい？,"So, do you have what you need?",ui\00_message\npc\base\n1200.gmd,\npc\n1200.arc,n1200.arc,2
0,,"やぁ、見てってくれ
各種素材を扱ってるよ","Hey, take a look at
I deal with all kinds of materials.",ui\00_message\npc\base\n1200.gmd,\npc\n1200.arc,n1200.arc,3
0,,"雨の日は露店だと困るんだよね
商品は濡れちゃうし、地面も冷たいし","It's a problem when it's a stall on a rainy day.
The products get wet and the ground is cold.",ui\00_message\npc\base\n1201.gmd,\npc\n1201.arc,n1201.arc,0
0,,外もじめじめした魔物が出やすいのよ,Damp enemies are more likely to appear outside,ui\00_message\npc\base\n1201.gmd,\npc\n1201.arc,n1201.arc,1
0,,"ここは神殿に近いからねぇ
覚者さんが立ち寄ってくれるだけ
まだ安心だよ","We're so close to the temple here.
I'm sure the memorandum will just stop by.
I'm still relieved.",ui\00_message\npc\base\n1201.gmd,\npc\n1201.arc,n1201.arc,2
0,,"ここは海があるからね
海の幸ならうちが一番さ","We have the ocean here.
We're the best when it comes to seafood.",ui\00_message\npc\base\n1201.gmd,\npc\n1201.arc,n1201.arc,3
0,,"崖際に海岸に灯台に、ちょっくら
足を延ばしてみたらどうだい？","Why don't you go to the cliffs, the beach, the
lighthouse, just for a
moment and see what it's all about?",ui\00_message\npc\base\n1201.gmd,\npc\n1201.arc,n1201.arc,4
0,,"こんにちは
採取道具に日用品まで、いろいろ揃えてるよ","Hello
, we have various collection tools and daily
necessities available",ui\00_message\npc\base\n1201.gmd,\npc\n1201.arc,n1201.arc,5
0,,"休憩していってはどうですか？
魚料理もついて、一泊
<VAL PRICE_INN>ですよ！","Why don't you take a break?
It's
<VAL PRICE_INN>per night, including a fish dinner!",ui\00_message\npc\base\n1202.gmd,\npc\n1202.arc,n1202.arc,0
0,,はい,Yes,ui\00_message\npc\base\n1202.gmd,\npc\n1202.arc,n1202.arc,1
0,,いいえ,No,ui\00_message\npc\base\n1202.gmd,\npc\n1202.arc,n1202.arc,2
0,,"おお、お疲れですか？
あなたのお部屋は常に準備してますとも！
さ～、どうぞ休憩はご自由に","Oh, are you tired?
Your room is always ready for you!
Well, feel free to take a break!",ui\00_message\npc\base\n1202.gmd,\npc\n1202.arc,n1202.arc,3
0,,はい,Yes,ui\00_message\npc\base\n1202.gmd,\npc\n1202.arc,n1202.arc,4
0,,いいえ,No,ui\00_message\npc\base\n1202.gmd,\npc\n1202.arc,n1202.arc,5
0,,"おや覚者さま、《弱化の治療》ですか
では代金として
<VAL PRICE_WEAK>ほど、お願いします","Oh, Lord
, is it 《treat weakness》? In that case, please
give me around
<VAL PRICE_WEAK>as payment",ui\00_message\npc\base\n1202.gmd,\npc\n1202.arc,n1202.arc,6
0,,はい,Yes,ui\00_message\npc\base\n1202.gmd,\npc\n1202.arc,n1202.arc,7
0,,いいえ,No,ui\00_message\npc\base\n1202.gmd,\npc\n1202.arc,n1202.arc,8
0,,"おやおや、覚者さまはお元気そうです
《弱化》にはかかっていませんよ！","Well, well, well, well... The Arisen looks well.
I'm not ""weakened"" by it!",ui\00_message\npc\base\n1202.gmd,\npc\n1202.arc,n1202.arc,9
0,,"この村ローテスは魚が旨い！
ワインもテルから取り寄せてます
ささ、ゆっくりと滞在していってくださいよ","This village, Rotes, has great fish!
Wine is also brought in from Tel
Please take your time and stay with us!",ui\00_message\npc\base\n1202.gmd,\npc\n1202.arc,n1202.arc,10
0,,"覚者さま、冒険者の宿として
一通りの準備はできますよ
ご用はありませんかな？","Dear Arisen, as an adventurer's inn, I can set
you up in one piece.
Can I help you?",ui\00_message\npc\base\n1202.gmd,\npc\n1202.arc,n1202.arc,11
0,,"村で上がった問題は《クエストボード》に
貼っております
ぜひ、お力をお貸し頂けるとありがたい！","The issues raised in the village are posted on
the 《Quest Board》 at
We would be grateful for your help!",ui\00_message\npc\base\n1202.gmd,\npc\n1202.arc,n1202.arc,12
0,,ようこそ、海竜亭へ！,Welcome to the Sea Dragon's Inn!,ui\00_message\npc\base\n1202.gmd,\npc\n1202.arc,n1202.arc,13
0,,"ブリアには、表の浜辺の南側にも
《青爪浜》って浜辺があるんだよ",,ui\00_message\npc\base\n1203.gmd,\npc\n1203.arc,n1203.arc,0
0,,"そこには昔、《ルフロー》っていう村があったんだが
一夜にして誰も居なくなったそうなんだ","There used to be a village there called Leflor.
They say that overnight there was no one there.",ui\00_message\npc\base\n1203.gmd,\npc\n1203.arc,n1203.arc,1
0,,何があったか知らんが、おっかない話だよ,"I don't know what happened, but it's a scary
story.",ui\00_message\npc\base\n1203.gmd,\npc\n1203.arc,n1203.arc,2
0,,"海岸にはまれに思わぬものが
漂着することがある
毎日歩きゃ、面白い物が見つかるかもしれんぜ","Rarely does something unexpected
wash up on the beach.
Walk it every day and you might find something
interesting!",ui\00_message\npc\base\n1203.gmd,\npc\n1203.arc,n1203.arc,3
0,,"浜辺で長い影を見たら注意しろよ
とんでもなく恐ろしい海竜が
ふらっと姿を現すこともあるからな","If you see long shadows on the beach, be careful.
The most terrifying sea dragons
can wander in and out of sight.",ui\00_message\npc\base\n1203.gmd,\npc\n1203.arc,n1203.arc,4
0,,"海岸沿いの断崖に灯台があるだろ？
そこの灯台守の爺さんは、昔名うての
神官騎士だったって話だ","You know that lighthouse on the bluff along the
coast?
The old lighthouse keeper there used to be a
famous
priest-knight.",ui\00_message\npc\base\n1203.gmd,\npc\n1203.arc,n1203.arc,5
0,,ああ、こんにちは,"Oh, hello.",ui\00_message\npc\base\n1203.gmd,\npc\n1203.arc,n1203.arc,6
0,,"前に綺麗な貝を拾ったの
海岸を歩いてたらたまに見つけられるのよ","I picked up a beautiful shell once
I can find them sometimes when I'm walking along
the beach.",ui\00_message\npc\base\n1204.gmd,\npc\n1204.arc,n1204.arc,0
0,,"時間があるなら浜辺にいってみたら？
いい気分転換になるわよ","If you have time, why don't you go to the beach?
It's a nice change of pace.",ui\00_message\npc\base\n1204.gmd,\npc\n1204.arc,n1204.arc,1
0,,外にいたら髪がべたべたになっちゃう,My hair gets sticky when I'm outside.,ui\00_message\npc\base\n1204.gmd,\npc\n1204.arc,n1204.arc,2
0,,"ご機嫌いかが？
ゆっくりしていってよね","How are you?
Take your time.",ui\00_message\npc\base\n1204.gmd,\npc\n1204.arc,n1204.arc,3
0,,"あっ、覚者さん！
そういえば良いニュースがあるんだ","Ah, Ser Arisen!
By the way, I have good news.",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,0
0,,"ブリアにある《辺境の礎》ってやつが
全部使えるようになったらしいよ！","I heard that the sub-crystal in Breya is now
available at
all of them!",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,1
0,,"俺はアレの使い方、いまいちわかってないんだけど
何でも、覚者さんが今までに触ったことのない礎も
このブリア内にある分は全部使えるんだってさ","I'm not quite sure how I'm supposed to use that
thing, but whatever.
Even the Keystones that the Arisen has never
touched before,he can use all of the ones in Breya.",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,2
0,,"覚者さんがよくブリアに来るからって
神殿の人たちが手配してくれたんだ
今まで行きにくかった場所にも
一瞬で行けるんだってね","The people at Temple arranged it because Arisen
often come to Breya.
They said he can go to places that have been hard
to get to in an instant.",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,3
0,,"探索しやすくなったブリアを
そしてローテスを、これからもよろしく！","Keep up the good work with Breya
and Rotes, which is now easier to explore!",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,4
0,,"そうそう、覚者さんにお願いしたいことがあってさ
ルドルフォ爺さんの家の近くに古い井戸があるだろ
その奥に光るものを見たって人がいるんだ","Oh yeah, I've got a request for you, Arisen.
You know that old well near Grandpa Rudolfo's
house.
Some people say they saw something shiny at the
back of it.",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,5
0,,"もしかして、もしかしたらだよ
井戸の底にお宝が眠ってたりしたら――！
お宝って意外とああいう地味なところに
ありそうだしさ！","Maybe, just maybe
there is a treasure at the bottom of the well..!
Treasure can be found in such a humble place
",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,6
0,,"ってわけで、よかったら中を見てきて欲しいんだ
行く前には一声かけてくれ
井戸底に沈む青い光、気になるじゃないか","So, I'd like you to come take a look inside if
you'd like.
Give me a shout before you go.
The blue light at the bottom of the well, it's
curious, isn't it?",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,7
0,,"覚者さん、この前も見てきてもらった
《灯台下の古井戸》なんだけどさ
奥に封鎖された扉があっただろ？","Arisen, I had you take a look at it the other day;
It's an ""old well under a lighthouse"",
You see the sealed door at the back?",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,8
0,,"あれは古い遺跡に繋がる扉らしいんだけど
俺がエリアマスターになった時には
既に封鎖されててね
奥がどうなってるかは誰も知らないんだ","That's supposed to be a door that leads to an old
ruin
but by the time I became Area Master
it was already sealed up
and no one knows what's going on in the back.",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,9
0,,"でも、ずっと封鎖したままっていうのもなんだし
今は覚者さんもよく寄ってくれるから
思い切って封鎖を解いてみたんだ","But I didn't want to keep the blockade up
forever, so
I took the plunge and unblocked it,
since I've had a lot of Arisen people stop by now.",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,10
0,,"海は男のロマンだけど
封鎖されていた遺跡っていうのも
何というかくすぐられるものがあるだろ？","The ocean is a man's romance, but
there's something tantalizing about a site that's
been sealed off, too
isn't there?",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,11
0,,覚者さん、ちょっと内密に話が――,"Arisen, let's talk in secret for a moment...",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,12
0,,"い、いや、隠さなきゃいけないような
話じゃないんだけどさ
この前封鎖を解いた《モルトバ遺跡》――
出る、らしくって――","No, no, I'm not talking about the kind of
story that needs to be hidden.
The Moltova Ruins, which we broke the blockade on
the other day--
I'm going to go out there, and it seems--",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,13
0,,"何が出るって、そりゃもちろんアレだよ！
竜だよ！　水竜ってやつさ","What's coming out, of course, is that thing!
A dragon!　A water dragon.",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,14
0,,"覚者さんが居るからと思って
封鎖は解いたけど
中の竜に暴れられるのは困るんだ","I thought because the Arisen is here I've broken
the blockade, but
I don't want the dragon inside to get out of
control.",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,15
0,,"外に出てくる気配が無いか見てきてもらえないかな
出発前に声かけてくれると助かるよ","Could you go see if there's any sign of them
coming outside
I'd appreciate it if you'd give me a shout before
you leave.",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,16
0,,"覚者さんがブリアに寄ってくれるようになって
本当に助かってるんだ
いつもありがとう！","Arisen, thank you so much for coming to Breya
I really appreciate it
Thank you always!",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,17
0,,"俺も少しは覚者さんの力になりたいからさ
今まで以上に良いものを渡せるように頑張るよ","I also want to be of help to you, Arisen
I'll do my best to give you even better things
than before",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,18
0,,"今や覚者さんあってのブリアだからさ！
今後ともよろしく頼むよ！","Now it's thanks to you, Arisen, that there is
Breya!
I'll rely on you from now on too!",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,19
0,,"覚者さん、《クエストボード》見てくれよ！
手伝ってもらえたらローテスも大助かりさ","Arisen, please check the ""quest board""!
If you can help, it will be a great help to Rotes
too",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,20
0,,岬のモルトバ灯台へはもう行ったか？,"Have you already been to Moltova Lighthouse on
the cape?",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,21
0,,"ルドルフォの爺さんに会ったら
よろしく伝えといてくれ","If you see old Rudolfo, tell him I said
hello.",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,22
0,,"海のロマンはやっぱでっかさだろ！
たまに来る漂流船なんか最高さ！","The romance of the sea is the size of it!
The occasional drifting ship is the best!",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,23
0,,"でも、どっから来るんだろうな
神殿の洋撃船でもなさそうだが","But I wonder where it's coming from.
It doesn't look like it's the Temple's Western
blasting ship.",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,24
0,,"――もう、何ていうかさ
あんたがローテスに来てくれて
本当に良かったよ","-You know, I was really glad when you came to
Rotes.",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,25
0,,"今まで騎士団も神殿も、ここまで
親身になってくれた人はいなかったしな
俺も、できる限りあんたの力になるよ","No one has ever been so
kind to me before, not the Knights or the Temple,
and
I'll help you as much as I can, too.",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,26
0,,"こんにちは、あらためて自己紹介ね
俺はこの一帯、ブリア海岸の
エリアマスターをやってるオニールだ","Hi, I'd like to introduce myself again.
I'm O'Neill, the
area master for this part of the Breya Coast.",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,27
0,,"自慢の海と砂浜は見てくれたかい？
ちょっとばかりのんびりした気分に
なってしまうけど、見た目よりずっと危険だよ","Have you seen our boastful ocean and sandy
beaches?
It makes you feel a little more relaxed
but it's a lot more dangerous than it looks!",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,28
0,,"海の影響だろうけど魔物もハイデルや
ミスリウとは違うから気をつけてくれ","I know it's probably the influence of the ocean,
but be careful, the demons aren't the same as
Heidel or
Mysree.",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,29
0,,"あとは――目下の問題と言えば
海賊まがいのならず者《ブリア宝奪団》だな
今はそれが一番の悩みの種だね","The other thing - the problem at hand is
the pirate-like ruffians, the Breya Treasure
Robbers.
That's the biggest problem we have right now.",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,30
0,,"まあ、わからないことがあったら
とりあえず聞いてくれよ","Well, if there's something you don't understand,
please ask me
for now",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,31
0,,"いやー、さすが覚者さん！
何かと任せちゃって申し訳ない
これからもよろしくな","Wow, you're truly an Arisen!
I'm sorry for relying on you so much
From now on, please take care of me as well",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,32
0,,"やぁ、ありがとう
また仕事手伝ってくれよな","Hey, thank you
Please help me with my work again",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,33
0,,来てくれたら支援品をあげるからさ！,I'll give you support items if you come,ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,34
0,,"やぁ、ありがとう
また仕事、手伝ってくれよな","Hey, thank you
Please help me with my work again",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,35
0,,"あ、覚者さん聞いてくれよ
村のすぐ裏にある《隠れ浜》なんだけどさ","Oh, Arisen, listen to me:
There's a ""Hidden Beach"" right behind the village.",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,36
0,,"特に最近、そこにガラの悪そうなのが
ちょいちょい出入りしてるみたいなんだよ
例の《ブリア宝奪団》の奴らかなぁ","Especially lately, there seems to be a lot of bad
guys
going in and out of there every now and then.
I wonder if they're from the Breya Treasure Troop.",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,37
0,,とにかく、怪しいのがいたら何とかしてくれよ,"Anyway, if you see something suspicious, please
take care of it.",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,38
0,,"お、そうだ！
あんたに渡すものがあったんだ","Oh, yeah!
I had something for you.",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,39
0,,"見てくれ、今日は結構良い物があってさ
持ってってくれよ！","Look, I've got some pretty good stuff today.
Take it!",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,40
0,,"覚者さん、海岸を少し行ったところに
廃墟があるんだけどさ
そこに地下倉庫があるのを知ってるか？","Arisen, there's an abandoned house little ways
down the coast.
Did you know there's an underground warehouse
there?",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,41
0,,"村のみんなが《海辺の地下室》って
呼んでる場所だよ
危ないから封鎖してたんだけど","The villagers all call that place
the ""Seaside Cellar"".
It was sealed off because of the danger though.",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,42
0,,"その中から、話し声が聞こえてさ
どうも誰かが入り込んでるみたいなんだ
中を見ようと思ったけど勇気が無くて――","I heard voices coming from within.
It seems that someone is inside.
I wanted to look in, but I didn't have the
courage--",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,43
0,,"もし通りかかったら見てみてくれよ
今度こそ《ブリア宝奪団》かもしれないな","If you're passing by, take a look.
It may be the ""Breya Treasure Bandits"" this time.",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,44
0,,"顔出してくれてありがとうな
そうだ、これ使ってくれよ
何かの足しにはなるだろ","Thank you for showing up.
Oh yes, please use this.
It may be of some help.",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,45
0,,"覚者さん、ちょっと相談乗ってくれよ
ハーピーの営巣地、知ってるか？
ほら、《鳥寄せ岩》","Arisen, a little advice for you.
Do you know where the harpies are nesting?
You know, the birdbath rock.",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,46
0,,"あそこに、卵を抱えた親ハーピーが
群がるようになってさ
《マーテル・ハーピー》って言って、普通の
ハーピーより凶暴なんだよ","There, the parent harpies with their eggs
started swarming
and they are called ""Martell Harpies"" and they
are more ferocious than the normal
harpies.",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,47
0,,"このままだとルドルフォの爺さんに
配達にいくのも大変だ
手が空いたらでいいから、退治頼めないかい？","If this keeps up, it's going to be hard to get
old Rudolfo to
deliver the goods.
When you get around to it, can you ask him to
exterminate them for you?",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,48
0,,"丁度いいとこにきたな
これ、余りものだけど持ってってくれ","You've come to the right place.
Here, take this, it's a leftover.",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,49
0,,"いやー、さすが覚者さん！
何かと任せちゃって申し訳ない","Lord, you're amazing!
I'm sorry to keep asking you for things",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,50
0,,"もっと良い物渡せるように頑張るからさ
これからもよろしくな","I'll do my best to get you better items, so
please continue to take care of me
",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,51
0,,ああ、覚者さん良い所に！,"Ah, you're in a good place, Arisen!",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,52
0,,"南の浜辺――《青爪浜》には行った事が
あるかい？","Have you ever been to the southern shore, Blue
Claw Beach?
",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,53
0,,"そこへ行く途中のキャンプ跡に
いつの間にかホブゴブリンが居付いちゃった
ようなんだ
体格も大きいし、村の方に来たら大変だ！","On the way there, we came across the remains of a
camp
and before we knew it, a hobgoblin had settled
there.
It's a big guy.
He's big, and if he comes towards the village,
it's going to be a big problem!",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,54
0,,"もし見かけたら退治してくれよ
騎士団にも連絡したんだけど、なかなか
返事が来なくてさ","If you see him, please exterminate him.
I've contacted the Knights of Columbus, but they
haven't gotten back to me
.",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,55
0,,そうだ覚者さん、ビッグニュースだよ！,"Hey, Arisen! I have big news!",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,56
0,,"例の財宝なんだけど
ありそうな場所が分かったんだ！","I found the treasure
and I think I know where it might be!",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,57
0,,"結論から言うと、それは
ルフロー近くにある《潮騒洞窟》――","As it turns out, it's
the 《Tidal Caverns Cave》 near LeFlore--",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,58
0,,"なぁ、興味あるよな？
探しにってみないかい？","Hey, you're interested, right?
Would you like to come and look for it?",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,59
0,,"ずっと封鎖されてたんだけど
今は入れるようにしておいたから
行くってなったら俺に話しかけてくれよ
財宝について詳しく話すからさ","It was sealed for a long time,
but I've opened it for you now.
Let me know if you decide to go and
I'll tell you more about the treasure.",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,60
0,,"か、覚者さん――
ちょっと聞いてほしいことが
あ、あるんだけどさ――","Ah, Arisen--
There's something I'd like to,
ah, speak with you about--",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,61
0,,"――え！？
いや、俺は特になにも――
っていうか全然怖がってないけど！","--What?
No, I'm not particularly scared of anything--
I mean, I'm not scared at all!",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,62
0,,"とにかく聞いてくれよ
ほら、南の浜辺に廃村があるって話は
前にしただろ？","Anyway, listen,
see, I told you before
that there's an abandoned village on the southern
beach, right?",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,63
0,,"ルフローっていうだいぶ前に滅んだ村さ
行ったことはあるかい？","There's a long-defunct village called Leflor.
Have you ever been there?",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,64
0,,"一夜で滅んだことだけははっきりしてるけど
大波が来たのか、魔物にやられたのか
本当のところは謎なんだ
財宝の件もまだ分からないんだけどさ","The only thing that's clear is that it was
destroyed overnight.
Was it a big wave or did the demons get it?
The real story is a mystery.
We still don't know what happened to the
treasure, either.",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,65
0,,"で、そのルフロー付近で、何か呟きながら
彷徨う人影を見たって
昨日宿に寄った旅人が言ってたんだよ――","So, near that Leflor, a traveler who stopped by
the inn yesterday
said he saw a figure wandering
around, muttering something--.",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,66
0,,"――これって、もしかして幽霊――？
ほら覚者さんも気になるだろ？
だからさ、ほら。確かめてきてくれよ","-Is this, perhaps, a ghost...?
Hey, Arisen, I'm sure you're curious too, right?
So, come on. Please go and check it out.",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,67
0,,"――もう、何ていうかさ
あんたがローテスに来てくれて
本当に良かったよ","-You know, I was really glad when you came to
Rotes.",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,68
0,,"今まで騎士団も神殿も、ここまで
親身になってくれた人はいなかったし
俺も、できる限りあんたを支援するよ","No Knighthood or Temple has ever been so
accommodating, and
I'll support you as much as I can, too.",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,69
0,,これからも、よろしくな！,"From now on, count on me!",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,70
0,,"大変だ、覚者さん！
《青爪浜》にすごく強そうなサイクロプスが
現れたらしいんだ","Oh my God, Arisen!
A very powerful Cyclops has appeared on the Blue
Claw Beach.",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,71
0,,"もしかしたら、そいつがルフローを
一夜で壊滅させた魔物なのかなぁ！？","Maybe that's the demon that destroyed LeFlore
in one night!",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,72
0,,"もしそんなのがローテスへ来るような
ことがあったら――","If such a thing
were to come to Rotes--",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,73
0,,"頼むよ、大変だとは思うけど
なんとかできるとしたら、覚者さんくらいしか
思いつかないんだ
そいつをどうにか撃退してくれよ！","Please, I know it's a lot to ask, but the only
person I can think of who can do something about
it is the Arisen!
I can't think of anything else.
You've got to fight that guy off somehow!",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,74
0,,"よう！　ブリア海岸近辺の事なら
何でも聞いてくれ","Yo!　If you're in the vicinity of the Breya Coast,
, ask me anything you want.",ui\00_message\npc\base\n1205.gmd,\npc\n1205.arc,n1205.arc,75
0,,"そ、そうだ！
灯台の方にいくなら、《鳥寄せ岩》の
近くは気を付けたほうがいいよ","Oh, yeah!
If you're going towards the lighthouse, you
should be careful near the ""Birdcage Rock""
",ui\00_message\npc\base\n1206.gmd,\npc\n1206.arc,n1206.arc,0
0,,"気が立った親ハーピーが巣を作ってて
通りかかった人が襲われることも
あるらしいんだ","I've heard that sometimes the crazed parent
harpies build nests
and attack passersby
.",ui\00_message\npc\base\n1206.gmd,\npc\n1206.arc,n1206.arc,1
0,,"し、心配だ！
海から化け物がきたらどうしよう！　","I'm worried!
What if a monster comes from the sea?",ui\00_message\npc\base\n1206.gmd,\npc\n1206.arc,n1206.arc,2
0,,"ううーん、裏の浜辺から何かの
唸り声が聞こえる気がする――","Ummm, I think I hear something
roaring from the beach out back--",ui\00_message\npc\base\n1206.gmd,\npc\n1206.arc,n1206.arc,3
0,,"見晴らしが良くても敵に見つかり
そうだし、悪くても何か潜んでそうだ
ど、どうしたら！","If the view is good, the enemy will find it
likely, and if it's bad, something will be lurking
which, what to do!",ui\00_message\npc\base\n1206.gmd,\npc\n1206.arc,n1206.arc,4
0,,あ、ああ、僕に何か用？,"Ah, ah, do you need something from me?",ui\00_message\npc\base\n1206.gmd,\npc\n1206.arc,n1206.arc,5
0,,今日の晩ご飯のお魚なにかな,"I wonder what fish we're having for dinner
tonight.",ui\00_message\npc\base\n1207.gmd,\npc\n1207.arc,n1207.arc,0
0,,"海沿い歩くの大好き！
水が気持ちいいよね","I love walking by the sea!
The water feels so good",ui\00_message\npc\base\n1207.gmd,\npc\n1207.arc,n1207.arc,1
