395,ABILITY_INFO_303,"斬り崩し/強斬り崩しのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で気絶攻力が増加</COL>","Increases damage of Guard Break/Strong Guard
Break.
<COL ffdc78>LV UP: Further increases damage dealt.
LV5～6: Increases stun power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,395
395,ABILITY_INFO_303,"斬り崩し/強斬り崩しのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で気絶攻力が増加</COL>","Increases damage of Guard Break/Strong Guard
Break.
<COL ffdc78>LV UP: Further increases damage dealt.
LV5～6: Increases stun power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,395
419,ABILITY_INFO_304,"溜め動作中に受けるダメージ量が軽減される
<COL ffdc78>LV UP毎にダメージがさらに軽減</COL>","Reduces damage taken while charging an attack.
<COL ffdc78>LV UP: Further decreases damage
received.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,419
419,ABILITY_INFO_304,"溜め動作中に受けるダメージ量が軽減される
<COL ffdc78>LV UP毎にダメージがさらに軽減</COL>","Reduces damage taken while charging an attack.
<COL ffdc78>LV UP: Further decreases damage
received.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,419
419,ABILITY_INFO_304,"溜め動作中に受けるダメージ量が軽減される
<COL ffdc78>LV UP毎にダメージがさらに軽減</COL>","Reduces damage taken while charging an attack.
<COL ffdc78>LV UP: Further decreases damage
received.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,419
419,ABILITY_INFO_304,"溜め動作中に受けるダメージ量が軽減される
<COL ffdc78>LV UP毎にダメージがさらに軽減</COL>","Reduces damage taken while charging an attack.
<COL ffdc78>LV UP: Further decreases damage
received.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,419
419,ABILITY_INFO_304,"溜め動作中に受けるダメージ量が軽減される
<COL ffdc78>LV UP毎にダメージがさらに軽減</COL>","Reduces damage taken while charging an attack.
<COL ffdc78>LV UP: Further decreases damage
received.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,419
419,ABILITY_INFO_304,"溜め動作中に受けるダメージ量が軽減される
<COL ffdc78>LV UP毎にダメージがさらに軽減</COL>","Reduces damage taken while charging an attack.
<COL ffdc78>LV UP: Further decreases damage
received.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,419
407,ABILITY_INFO_305,"えぐり突きのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases the damage of Gouge.
<COL ffdc78>LV UP: Further increases damage dealt.
LV5～6: Increases chance and exhaust attack.",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,407
407,ABILITY_INFO_305,"えぐり突きのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases the damage of Gouge.
<COL ffdc78>LV UP: Further increases damage dealt.
LV5～6: Increases chance and exhaust attack.",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,407
407,ABILITY_INFO_305,"えぐり突きのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases the damage of Gouge.
<COL ffdc78>LV UP: Further increases damage dealt.
LV5～6: Increases chance and exhaust attack.",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,407
407,ABILITY_INFO_305,"えぐり突きのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases the damage of Gouge.
<COL ffdc78>LV UP: Further increases damage dealt.
LV5～6: Increases chance and exhaust attack.",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,407
407,ABILITY_INFO_305,"えぐり突きのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases the damage of Gouge.
<COL ffdc78>LV UP: Further increases damage dealt.
LV5～6: Increases chance and exhaust attack.",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,407
407,ABILITY_INFO_305,"えぐり突きのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases the damage of Gouge.
<COL ffdc78>LV UP: Further increases damage dealt.
LV5～6: Increases chance and exhaust attack.",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,407
431,ABILITY_INFO_306,"強連撃のダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases the damage of Dire Onslaught.
<COL ffdc78>LV UP: Further increases damage dealt.
LV5～6: Increases chance and exhaust attack.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,431
431,ABILITY_INFO_306,"強連撃のダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases the damage of Dire Onslaught.
<COL ffdc78>LV UP: Further increases damage dealt.
LV5～6: Increases chance and exhaust attack.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,431
431,ABILITY_INFO_306,"強連撃のダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases the damage of Dire Onslaught.
<COL ffdc78>LV UP: Further increases damage dealt.
LV5～6: Increases chance and exhaust attack.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,431
431,ABILITY_INFO_306,"強連撃のダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases the damage of Dire Onslaught.
<COL ffdc78>LV UP: Further increases damage dealt.
LV5～6: Increases chance and exhaust attack.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,431
431,ABILITY_INFO_306,"強連撃のダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases the damage of Dire Onslaught.
<COL ffdc78>LV UP: Further increases damage dealt.
LV5～6: Increases chance and exhaust attack.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,431
431,ABILITY_INFO_306,"強連撃のダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases the damage of Dire Onslaught.
<COL ffdc78>LV UP: Further increases damage dealt.
LV5～6: Increases chance and exhaust attack.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,431
443,ABILITY_INFO_307,"えぐり突きのスタミナ消費量が軽減される
<COL ffdc78>LV UP毎にスタミナ消費がさらに減少</COL>","Reduces stamina cost of Gouge.
<COL ffdc78>LV UP: Further increases reduction
amount.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,443
443,ABILITY_INFO_307,"えぐり突きのスタミナ消費量が軽減される
<COL ffdc78>LV UP毎にスタミナ消費がさらに減少</COL>","Reduces stamina cost of Gouge.
<COL ffdc78>LV UP: Further increases reduction
amount.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,443
443,ABILITY_INFO_307,"えぐり突きのスタミナ消費量が軽減される
<COL ffdc78>LV UP毎にスタミナ消費がさらに減少</COL>","Reduces stamina cost of Gouge.
<COL ffdc78>LV UP: Further increases reduction
amount.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,443
443,ABILITY_INFO_307,"えぐり突きのスタミナ消費量が軽減される
<COL ffdc78>LV UP毎にスタミナ消費がさらに減少</COL>","Reduces stamina cost of Gouge.
<COL ffdc78>LV UP: Further increases reduction
amount.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,443
443,ABILITY_INFO_307,"えぐり突きのスタミナ消費量が軽減される
<COL ffdc78>LV UP毎にスタミナ消費がさらに減少</COL>","Reduces stamina cost of Gouge.
<COL ffdc78>LV UP: Further increases reduction
amount.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,443
443,ABILITY_INFO_307,"えぐり突きのスタミナ消費量が軽減される
<COL ffdc78>LV UP毎にスタミナ消費がさらに減少</COL>","Reduces stamina cost of Gouge.
<COL ffdc78>LV UP: Further increases reduction
amount.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,443
300,ABILITY_INFO_308,"弓射ちのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で吹き飛ばし力が増加</COL>","Increases the damage of your basic arrow attacks.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases stagger power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,300
300,ABILITY_INFO_308,"弓射ちのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で吹き飛ばし力が増加</COL>","Increases the damage of your basic arrow attacks.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases stagger power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,300
300,ABILITY_INFO_308,"弓射ちのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で吹き飛ばし力が増加</COL>","Increases the damage of your basic arrow attacks.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases stagger power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,300
300,ABILITY_INFO_308,"弓射ちのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で吹き飛ばし力が増加</COL>","Increases the damage of your basic arrow attacks.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases stagger power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,300
300,ABILITY_INFO_308,"弓射ちのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で吹き飛ばし力が増加</COL>","Increases the damage of your basic arrow attacks.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases stagger power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,300
300,ABILITY_INFO_308,"弓射ちのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で吹き飛ばし力が増加</COL>","Increases the damage of your basic arrow attacks.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases stagger power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,300
312,ABILITY_INFO_309,"仕込み爆矢射ちのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で状態異常蓄積値が増加</COL>","Increases the damage of Explosive Arrows.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases status effect rate.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,312
312,ABILITY_INFO_309,"仕込み爆矢射ちのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で状態異常蓄積値が増加</COL>","Increases the damage of Explosive Arrows.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases status effect rate.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,312
312,ABILITY_INFO_309,"仕込み爆矢射ちのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で状態異常蓄積値が増加</COL>","Increases the damage of Explosive Arrows.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases status effect rate.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,312
312,ABILITY_INFO_309,"仕込み爆矢射ちのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で状態異常蓄積値が増加</COL>","Increases the damage of Explosive Arrows.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases status effect rate.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,312
312,ABILITY_INFO_309,"仕込み爆矢射ちのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で状態異常蓄積値が増加</COL>","Increases the damage of Explosive Arrows.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases status effect rate.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,312
312,ABILITY_INFO_309,"仕込み爆矢射ちのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で状態異常蓄積値が増加</COL>","Increases the damage of Explosive Arrows.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases status effect rate.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,312
336,ABILITY_INFO_310,"弓構え中の物理防御力と魔法防御力が上昇する
<COL ffdc78>LV UP毎に物理/魔法防御力がより上昇</COL>","Increases physical and magic defense while aiming
your bow.
<COL ffdc78>LV UP: Further increases
defenses.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,336
336,ABILITY_INFO_310,"弓構え中の物理防御力と魔法防御力が上昇する
<COL ffdc78>LV UP毎に物理/魔法防御力がより上昇</COL>","Increases physical and magic defense while aiming
your bow.
<COL ffdc78>LV UP: Further increases
defenses.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,336
336,ABILITY_INFO_310,"弓構え中の物理防御力と魔法防御力が上昇する
<COL ffdc78>LV UP毎に物理/魔法防御力がより上昇</COL>","Increases physical and magic defense while aiming
your bow.
<COL ffdc78>LV UP: Further increases
defenses.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,336
336,ABILITY_INFO_310,"弓構え中の物理防御力と魔法防御力が上昇する
<COL ffdc78>LV UP毎に物理/魔法防御力がより上昇</COL>","Increases physical and magic defense while aiming
your bow.
<COL ffdc78>LV UP: Further increases
defenses.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,336
336,ABILITY_INFO_310,"弓構え中の物理防御力と魔法防御力が上昇する
<COL ffdc78>LV UP毎に物理/魔法防御力がより上昇</COL>","Increases physical and magic defense while aiming
your bow.
<COL ffdc78>LV UP: Further increases
defenses.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,336
336,ABILITY_INFO_310,"弓構え中の物理防御力と魔法防御力が上昇する
<COL ffdc78>LV UP毎に物理/魔法防御力がより上昇</COL>","Increases physical and magic defense while aiming
your bow.
<COL ffdc78>LV UP: Further increases
defenses.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,336
324,ABILITY_INFO_311,"矢じり斬りのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で状態異常蓄積値が増加</COL>","Increases the damage of Arrowhead Strike.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases status effect rate.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,324
324,ABILITY_INFO_311,"矢じり斬りのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で状態異常蓄積値が増加</COL>","Increases the damage of Arrowhead Strike.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases status effect rate.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,324
324,ABILITY_INFO_311,"矢じり斬りのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で状態異常蓄積値が増加</COL>","Increases the damage of Arrowhead Strike.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases status effect rate.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,324
324,ABILITY_INFO_311,"矢じり斬りのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で状態異常蓄積値が増加</COL>","Increases the damage of Arrowhead Strike.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases status effect rate.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,324
324,ABILITY_INFO_311,"矢じり斬りのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で状態異常蓄積値が増加</COL>","Increases the damage of Arrowhead Strike.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases status effect rate.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,324
324,ABILITY_INFO_311,"矢じり斬りのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で状態異常蓄積値が増加</COL>","Increases the damage of Arrowhead Strike.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases status effect rate.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,324
348,ABILITY_INFO_312,"しじま射ちのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で吹き飛ばし力が増加</COL>","Increases damage of Keensight shots.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases blow power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,348
348,ABILITY_INFO_312,"しじま射ちのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で吹き飛ばし力が増加</COL>","Increases damage of Keensight shots.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases blow power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,348
348,ABILITY_INFO_312,"しじま射ちのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で吹き飛ばし力が増加</COL>","Increases damage of Keensight shots.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases blow power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,348
348,ABILITY_INFO_312,"しじま射ちのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で吹き飛ばし力が増加</COL>","Increases damage of Keensight shots.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases blow power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,348
348,ABILITY_INFO_312,"しじま射ちのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で吹き飛ばし力が増加</COL>","Increases damage of Keensight shots.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases blow power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,348
348,ABILITY_INFO_312,"しじま射ちのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で吹き飛ばし力が増加</COL>","Increases damage of Keensight shots.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases blow power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,348
360,ABILITY_INFO_313,"パーティーメンバーを助け起こすと
自身が受ける物理攻撃ダメージが一定時間軽減される
<COL ffdc78>LV UP毎に効果持続時間がより延長</COL>","When you revive a party member they will
have increased Physical Defense for a period of
time.
<COL ffdc78>LV UP: Increases effect duration
further.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,360
360,ABILITY_INFO_313,"パーティーメンバーを助け起こすと
自身が受ける物理攻撃ダメージが一定時間軽減される
<COL ffdc78>LV UP毎に効果持続時間がより延長</COL>","When you revive a party member they will
have increased Physical Defense for a period of
time.
<COL ffdc78>LV UP: Increases effect duration
further.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,360
360,ABILITY_INFO_313,"パーティーメンバーを助け起こすと
自身が受ける物理攻撃ダメージが一定時間軽減される
<COL ffdc78>LV UP毎に効果持続時間がより延長</COL>","When you revive a party member they will
have increased Physical Defense for a period of
time.
<COL ffdc78>LV UP: Increases effect duration
further.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,360
360,ABILITY_INFO_313,"パーティーメンバーを助け起こすと
自身が受ける物理攻撃ダメージが一定時間軽減される
<COL ffdc78>LV UP毎に効果持続時間がより延長</COL>","When you revive a party member they will
have increased Physical Defense for a period of
time.
<COL ffdc78>LV UP: Increases effect duration
further.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,360
360,ABILITY_INFO_313,"パーティーメンバーを助け起こすと
自身が受ける物理攻撃ダメージが一定時間軽減される
<COL ffdc78>LV UP毎に効果持続時間がより延長</COL>","When you revive a party member they will
have increased Physical Defense for a period of
time.
<COL ffdc78>LV UP: Increases effect duration
further.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,360
360,ABILITY_INFO_313,"パーティーメンバーを助け起こすと
自身が受ける物理攻撃ダメージが一定時間軽減される
<COL ffdc78>LV UP毎に効果持続時間がより延長</COL>","When you revive a party member they will
have increased Physical Defense for a period of
time.
<COL ffdc78>LV UP: Increases effect duration
further.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,360
372,ABILITY_INFO_314,"弓射ちのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases the damage of basic arrow attacks.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases chance and exhaust attack.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,372
372,ABILITY_INFO_314,"弓射ちのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases the damage of basic arrow attacks.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases chance and exhaust attack.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,372
372,ABILITY_INFO_314,"弓射ちのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases the damage of basic arrow attacks.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases chance and exhaust attack.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,372
372,ABILITY_INFO_314,"弓射ちのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases the damage of basic arrow attacks.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases chance and exhaust attack.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,372
372,ABILITY_INFO_314,"弓射ちのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases the damage of basic arrow attacks.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases chance and exhaust attack.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,372
372,ABILITY_INFO_314,"弓射ちのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases the damage of basic arrow attacks.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases chance and exhaust attack.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,372
384,ABILITY_INFO_315,"仕込み爆矢射ちのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases damage of Exploding Arrows.
<COL ffdc78>LV UP: Further increases damage dealt.
LV5～6: Increases chance and exhaust attack.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,384
384,ABILITY_INFO_315,"仕込み爆矢射ちのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases damage of Exploding Arrows.
<COL ffdc78>LV UP: Further increases damage dealt.
LV5～6: Increases chance and exhaust attack.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,384
384,ABILITY_INFO_315,"仕込み爆矢射ちのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases damage of Exploding Arrows.
<COL ffdc78>LV UP: Further increases damage dealt.
LV5～6: Increases chance and exhaust attack.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,384
384,ABILITY_INFO_315,"仕込み爆矢射ちのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases damage of Exploding Arrows.
<COL ffdc78>LV UP: Further increases damage dealt.
LV5～6: Increases chance and exhaust attack.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,384
384,ABILITY_INFO_315,"仕込み爆矢射ちのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases damage of Exploding Arrows.
<COL ffdc78>LV UP: Further increases damage dealt.
LV5～6: Increases chance and exhaust attack.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,384
