16,SPOT_INFO_,"《異邦の岬》の一部から崖下に降りた先に発見
された洞窟。内部からは激しい水音が響き
通常の洞窟と比べてはるかに大量の水を湛えた
洞窟であることが確認されている","Discovered at the bottom of the cliff after
descending from a part of the ""Foreign Cape,"" a
cave where intense water sounds resonate inside
has been confirmed to hold a significantly larger
amount of water compared to a typical cave.",ui\00_message\master\area13_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,16
17,SPOT_INFO_,"魔赤島・絶崖側の西端に見つかった洞窟
入口付近にも大きく成長した菌胞が張り付き
内部の侵食が激しく進んでいることが一目見て
わかるほどになっている。危機に対処可能な
実力を持つと認められた者のみが調査を許される","Cave found on the western edge of Bloodbane Isle
Precipice, known for its intense corruption and
infected fungal growth covering the entrance. Only
those recognized as having the ability to handle
the crisis are permitted to investigate it.",ui\00_message\master\area13_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,17
18,SPOT_INFO_,"<COL ffdc78>【竜力】の扉あり</COL>
魔赤島・絶崖側に発見された小聖堂
入口の扉は開閉されるごとに施錠される仕組みと
なっており、特殊な鍵を用いることでしか
開くことができない","<COL ffdc78>【Dragon Force】Door</COL>
A small chapel discovered on the Bloodbane Isle -
Cliffside.
The entrance door is equipped with a locking
mechanism that locks every time it is opened and
closed, and can only be opened by using a special
key.",ui\00_message\master\area13_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,18
19,SPOT_INFO_,"魔赤島中央部にそびえる海を臨む小塔
外壁の様子から、かなり古くも丁寧に手入れをされ
てきたことがうかがえる。用途は不明だが、すぐ傍に
井戸があることから塔内部あるいはその地下にも水が
流れている可能性がある","A small tower overlooks the sea towering in the
central part of Bloodbane Isle.
From the appearance of the outer wall, it can be
inferred that it has been quite old but carefully
maintained.
The purpose is unknown, but there is a well
nearby, suggesting that there may be water inside
the tower or underground.",ui\00_message\master\area13_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,19
0,SPOT_NAME_,魔赤島,Bloodbane Isle,ui\00_message\master\area13_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,0
1,SPOT_NAME_,魔赤島・絶崖,Bloodbane Isle Precipice,ui\00_message\master\area13_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,1
2,SPOT_NAME_,魔赤島・山頂,Bloodbane Isle Summit,ui\00_message\master\area13_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,2
3,SPOT_NAME_,調査隊駐屯地,Expedition Garrison,ui\00_message\master\area13_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,3
4,SPOT_NAME_,滝を臨む蝕地,Corrupted Ground Facing the Waterfall,ui\00_message\master\area13_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,4
5,SPOT_NAME_,捕食者たちの低地,Predators' Lowland,ui\00_message\master\area13_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,5
6,SPOT_NAME_,翼風高原,Wing Wind Plateau,ui\00_message\master\area13_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,6
7,SPOT_NAME_,侵食魔の巣窟,Infected Den,ui\00_message\master\area13_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,7
8,SPOT_NAME_,氷気の遺路,Frigid Ancient Passage,ui\00_message\master\area13_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,8
9,SPOT_NAME_,群像の岩屋,Picturesque Grotto,ui\00_message\master\area13_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,9
10,SPOT_NAME_,不浄の掃き溜め,Cesspool of Filth,ui\00_message\master\area13_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,10
11,SPOT_NAME_,陽射す地下洞,Sunlit Underground Cave,ui\00_message\master\area13_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,11
12,SPOT_NAME_,せせらぎの地下聖堂,Crypt of Murmurs,ui\00_message\master\area13_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,12
13,SPOT_NAME_,小塔傍の枯れ井戸,Dried Well by the Tower,ui\00_message\master\area13_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,13
14,SPOT_NAME_,侵食魔の巣窟　奥底,Infected Den Depths,ui\00_message\master\area13_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,14
15,SPOT_NAME_,橋向かいの坑道,The Tunnel across the Bridge,ui\00_message\master\area13_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,15
16,SPOT_NAME_,滝鳴洞穴,Waterfall Echo Cavern,ui\00_message\master\area13_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,16
17,SPOT_NAME_,菌糸の襲窟,Fungal Colony Caves,ui\00_message\master\area13_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,17
18,SPOT_NAME_,水声の瞑堂,Gurgling Meditation Temple,ui\00_message\master\area13_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,18
19,SPOT_NAME_,聖遺の塔,Sage Tower Ruins,ui\00_message\master\area13_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,19
0,AREA_RANK_REWARD_261,支援品の配給,Distribution of support goods,ui\00_message\master\area14_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,0
1,AREA_RANK_REWARD_262,新たな強敵が出現《<SPOT 928>》,"New powerful enemy at ""<SPOT 928>""",ui\00_message\master\area14_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,1
2,AREA_RANK_REWARD_263,新たな強敵が出現《<SPOT 929>》,"New powerful enemy at ""<SPOT 929>""",ui\00_message\master\area14_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,2
3,AREA_RANK_REWARD_264,封鎖エリアが開放《<SPOT 887>》,"Unblock area ""<SPOT 887>""",ui\00_message\master\area14_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,3
4,AREA_RANK_REWARD_265,"新たな強敵が出現《<SPOT 930>》
封鎖交通路が復旧《<SPOT 930>へ続く崖崩れ》","New powerful enemy at ""<SPOT 930>""
Restore path ""<SPOT 930> blocked by cliff
collapse""
",ui\00_message\master\area14_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,4
5,AREA_RANK_REWARD_266,新たな強敵が出現《<SPOT 931>》,"New powerful enemy at ""<SPOT 931>""",ui\00_message\master\area14_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,5
6,AREA_RANK_REWARD_267,封鎖エリアが開放《<SPOT 888>》,"Unblock area ""<SPOT 888>""",ui\00_message\master\area14_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,6
7,AREA_RANK_REWARD_268,"新たな強敵が出現《<SPOT 932>》
新たな採取品が出現《エラナウォーター》","New powerful enemy at ""<SPOT 932>""
New collectable item ""Elana Water"" appears",ui\00_message\master\area14_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,7
8,AREA_RANK_REWARD_269,封鎖エリアが開放《<SPOT 889>》,"Unblock area ""<SPOT 889>""",ui\00_message\master\area14_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,8
9,AREA_RANK_REWARD_270,支援品のランクアップ,Rank up of support goods,ui\00_message\master\area14_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,9
10,AREA_RANK_REWARD_271,"新たな強敵が出現《<SPOT 933>》
封鎖エリアが開放《<SPOT 890>》","New powerful enemy at ""<SPOT 933>""
Unblock area ""<SPOT 890>""",ui\00_message\master\area14_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,10
11,AREA_RANK_REWARD_272,"新たな強敵が出現《<SPOT 934>》
封鎖交通路が復旧《エラン大門》","New powerful enemy at ""<SPOT 934>""
Restore path ""Elan Front Gate""",ui\00_message\master\area14_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,11
12,AREA_RANK_REWARD_273,封鎖エリアの開放《<SPOT 891>》,"Unblock area ""<SPOT 891>""",ui\00_message\master\area14_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,12
13,AREA_RANK_REWARD_274,新たな強敵が出現《<SPOT 935>》,"New powerful enemy at ""<SPOT 935>""",ui\00_message\master\area14_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,13
14,AREA_RANK_REWARD_275,支援品のランクアップ,Rank up of support goods,ui\00_message\master\area14_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,14
0,SPOT_INFO_,"フィンダムの中でも特に自然の美しさに恵まれた水林
大半の水がエランより湧き出でているとされており
良質な水を守るために周辺の森林についても厳重に
管理されている","In Phindym, the water forest is particularly
blessed with natural beauty.
Most of its water is said to spring forth from
Elan, and to protect the high-quality water,
the surrounding forests are carefully managed.",ui\00_message\master\area14_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,0
1,SPOT_INFO_,"エラン水林を管理するために設えられた科学者の住居
元は恵まれた環境を保全するという側面が強かったが
現在は侵食の被害をいかに食い止めるかという点に
研究の重点が置かれているようだ","The residence of scientists established to manage
the Elan Water Grove.
Initially, the emphasis was on preserving the
rich environment, but now the focus of research
seems to be on how to halt the spread of
corruption and damage caused by it.",ui\00_message\master\area14_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,1
2,SPOT_INFO_,"ピクシーたちが棲みついていた場所だが
何らかの魔物の襲撃を受けたらしく
数日に渡り、ピクシーたちの騒ぎ声が
周辺に響いていたという。結局のところ
ピクシーたちは一匹残らず逃げ出したようだ","The place where the Pixies were residing seems to
have been attacked by some kind of enemy.
For several days, the Pixies' restless voices
echoed in the surroundings.
In the end, it appears that all the Pixies fled.",ui\00_message\master\area14_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,2
3,SPOT_INFO_,"川へ降りられるなだらかな坂を有する川辺
一見、水を汲むために最適な場所かと思えるが
水獣が這い上がってくるのにもうってつけの
地形であり、周辺のくさむらを歩く際は
くれぐれも注意が必要","Riverbank with a gentle slope that leads down to
the river.
At first glance, it may seem like the perfect
place to fetch water.
However, it is a terrain that is ideal for water
animals crawling up, so please be careful when
walking through the surrounding grasslands.",ui\00_message\master\area14_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,3
4,SPOT_INFO_,"エラン水林西部にあるワーグの住み処
戦士たちが力を合わせて何度もワーグの
撃退を試みているが、しばらくすると
この場に群れが舞い戻ってきてしまうという","Warg dwelling place in the western part of the
Elan Water Grove.
The soldiers have been trying repeatedly to repel
the Warg, but shortly after, the creatures return
to this location in flocks.",ui\00_message\master\area14_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,4
5,SPOT_INFO_,"エラン水林の奥、紫色の花が群生する場所
ほのかに甘い香りが漂うため、花を摘もうと
この場を訪れる者は多い。しかし、芳香に
惹かれるのは人だけではないため、魔物と遭遇
してしまうという不運に見舞われることもある","In the depths of Elan Water Grove, there is a
place where purple flowers bloom in abundance.
Many people visit this place with the intention
of picking the flowers, as a faint sweet fragrance
fills the air.
However, not only humans are drawn to this
wonderful scent, but also monsters.
Thus, the unfortunate could encounter them.",ui\00_message\master\area14_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,5
6,SPOT_INFO_,"エラン水林西部、滝の傍にある高台
有翼の魔物の住み処となっていて常に羽音が
絶えない。周辺は草花の群生地にもなっており
鳥に花にと、遠目に見るだけであれば美しい
光景が広がる","The high ground in the western part of the Elan
Water Grove by the waterfall is the home of winged
demons and the sound of their wings is always
constant.
The surrounding area is also home to a cluster of
flowers and grasses and is beautiful if only seen
from a distance, with birds, flowers, and other
beautiful sights.",ui\00_message\master\area14_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,6
7,SPOT_INFO_,"エラン水林地域にある廃村跡地
住人が魔物の襲撃を受け、全滅して久しい
全滅に至った詳しい経緯は伝わっておらず
いまや忘れ去られた場である","In the Elan Water Grove, there is a deserted
village that has long been destroyed by an enemy
attack.
The detailed circumstances that led to the
complete annihilation remain unknown, and now it
is a forgotten place.",ui\00_message\master\area14_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,7
8,SPOT_INFO_,"《<SPOT 931>》の傍にある、大きな滝に
面した広場。地名の由来は滝に虹がかかる
ことからという説の他に、色鮮やかな鳥達が
辺りを舞うからだという説もある","A plaza facing a large waterfall beside <SPOT 931>
.
The origin of the name of the place is said to be
the rainbow over the waterfall as well as the
brightly colored birds dancing around the area.",ui\00_message\master\area14_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,8
9,SPOT_INFO_,"《旧船頭寄合所》の周辺、木々に囲まれた川辺
美しい木漏れ日が差す中、エランの美しい川や
流れ落ちる滝を眺めることができる","Surrounded by trees, near the ""Old Ferryman's
Haunt"", one can admire the beauty of the Elan
River, with its beautiful sunlight filtering
through the leaves, and the sight of cascading
waterfalls.",ui\00_message\master\area14_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,9
10,SPOT_INFO_,"エラン水林とファーラナ平原を繋ぐ
経路上にある大きな門。以前は簡単な
検問所を備え、エラン水林へ立ち入る
旅人の数を管理していた","A grand gate stands on the route that connects
Elan Water Grove and Farana Plains.
It used to have a simple checkpoint to manage the
number of travelers entering Elan Water Grove.",ui\00_message\master\area14_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,10
11,SPOT_INFO_,"《エラン大門》の門前広場
大門が閉ざされるまでは、この場は
商人や旅人で賑わっていた
簡単な造りの店舗もいくつかあったが
いまや骨組を残すばかりである","In front of the Elan Front Gate Plaza.
Until the gate was closed, his place was bustling
with merchants and travelers.
There were several simple shops, but now only the
framework remains.",ui\00_message\master\area14_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,11
12,SPOT_INFO_,"モロー樹林地域とエラン水林地域を跨ぐ洞窟
距離としてはそう長い洞窟ではないが
野狼が潜んでいることが多いため
通行時には多少の注意が必要である","Cave spanning both the Morrow Forest and Elan
Water Grove.
It is not a particularly long cave in terms of
distance.
However, since wild wolves often lurk inside,
some caution is required when passing through.",ui\00_message\master\area14_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,12
13,SPOT_INFO_,"<COL ffdc78>【財宝】の扉あり</COL>
エラン水林西部にある自然洞窟
陽光の差し込む場所がいくつかあり、小さな虹が舞う
ような幻想的な光景が見られることがあるという
かつては周辺住人にも親しまれた場所であった","<COL ffdc78> 【Treasure】Door</COL>
A natural cave located in the western part of
Elan Water Grove.
There are several places where sunlight filters
through, creating a fantastical scene with small
rainbows dancing in the air. This place used to be
beloved by the local residents.",ui\00_message\master\area14_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,13
14,SPOT_INFO_,"荒れ果てた《忘却の廃村》にのこる枯れ井戸
かつて魔物の襲撃を受けた村人たちが逃げ込んだと
いう井戸。村人たちのその後については様々な逸話が
残るが、一人残らず井戸の奥底に潜んでいた別種の
魔物の餌食となったという説が有力である","In the ""Forgotten Abandoned Village"" that has
been left in ruins, an dried up well remains.
It is said that the villagers who once fled from
the attack of monsters sought refuge in this well.
There are various tales about what happened to
the villagers afterwards, but the theory that they
all became prey to a different kind of monster
lurking at the bottom of the well is the most
plausible one.",ui\00_message\master\area14_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,14
15,SPOT_INFO_,"聖域から降りてきた魔物が棲むと伝えられる
鍾乳洞。入り組んだ構造から奥へ進む者は
おらず、どのような魔物が巣食っているのかは
謎に包まれたままとなっている ","It is said that monsters that have descended from
the sacred grounds inhabit the limestone cave.
No one has ventured further into its intricate
structure, leaving the question of what kind of
enemy lurks there shrouded in mystery.",ui\00_message\master\area14_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,15
16,SPOT_INFO_,"<COL ffdc78>【昌石】の扉あり</COL>
元は船頭たちが休憩所として使っていた洞窟
居心地が良く、動物も訪れる癒しの場であったが
それゆえに獲物を求めた魔物に狙われることとなり
現在は魔物に乗っ取られた状態にある","<COL ffdc78>【Gemstone Door】</COL>
Originally a cave used by boatmen as a resting
place, it was a soothing place where even animals
visited.
However, it became the target of monsters seeking
prey, and it is currently under the control of
these monsters.",ui\00_message\master\area14_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,16
17,SPOT_INFO_,"中規模の採石場として使われていた洞窟
魔物が侵入し、作業中の人員が襲われるという
悲劇が起きた。命からがら逃げだした者はすぐに
洞窟を封鎖したが、その時まだ中からは助けを
求める声が響いていたという","The cave, which was used as a medium-sized
quarry, was invaded by enemies that tragically
attacked the workers.
The survivors quickly sealed off the cave, but at
that time, cries for help could still be heard
from inside.",ui\00_message\master\area14_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,17
0,SPOT_NAME_,エラン水林,Elan Quarry Cave,ui\00_message\master\area14_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,0
1,SPOT_NAME_,守り人の庵,Protector's Retreat,ui\00_message\master\area14_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,1
2,SPOT_NAME_,喧噪の跡地,Tumult Site,ui\00_message\master\area14_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,2
3,SPOT_NAME_,水獣の棲み処,Water Beasts' Habitat,ui\00_message\master\area14_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,3
4,SPOT_NAME_,魔狼の縄張り,Demon Wolf Territory,ui\00_message\master\area14_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,4
5,SPOT_NAME_,紫花の園,Purple Flower Garden,ui\00_message\master\area14_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,5
6,SPOT_NAME_,羽音の高台,Buzzing Plateau,ui\00_message\master\area14_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,6
7,SPOT_NAME_,忘却の廃村,Forgotten Abandoned Village,ui\00_message\master\area14_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,7
8,SPOT_NAME_,彩光の滝,Shimmering Waterfall,ui\00_message\master\area14_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,8
9,SPOT_NAME_,木漏れ日の川辺,Riverside of Dappled Sunlight,ui\00_message\master\area14_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,9
10,SPOT_NAME_,エラン大門前,Before Elan Front Gate,ui\00_message\master\area14_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,10
11,SPOT_NAME_,訪いの広場,Visiting Square,ui\00_message\master\area14_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,11
12,SPOT_NAME_,モローへの小路,Path to Morrow,ui\00_message\master\area14_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,12
13,SPOT_NAME_,虹舞い洞窟,Dancing Rainbow Cave,ui\00_message\master\area14_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,13
14,SPOT_NAME_,藤棚の枯井戸,Wisteria Arbor Withering Well,ui\00_message\master\area14_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,14
15,SPOT_NAME_,密林の鍾乳洞,Jungle Limestone Caves,ui\00_message\master\area14_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,15
16,SPOT_NAME_,旧船頭寄合所,Old Ferryman's Haunt,ui\00_message\master\area14_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,16
17,SPOT_NAME_,エラン採石洞,Elan Quarry Cave,ui\00_message\master\area14_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,17
0,AREA_RANK_REWARD_276,"支援品の配給
封鎖エリアが開放《<SPOT 893>》","Distribution of support goods
Unblock area ""<SPOT 893>""",ui\00_message\master\area15_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,0
1,AREA_RANK_REWARD_277,新たな強敵が出現《<SPOT 918>》,"New powerful enemy at ""<SPOT 918>""",ui\00_message\master\area15_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,1
2,AREA_RANK_REWARD_278,新たな強敵が出現《<SPOT 919>》,"New powerful enemy at ""<SPOT 919>""",ui\00_message\master\area15_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,2
3,AREA_RANK_REWARD_279,封鎖エリアが開放《<SPOT 894>》,"Unblock area ""<SPOT 894>""",ui\00_message\master\area15_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,3
4,AREA_RANK_REWARD_280,新たな強敵が出現《<SPOT 920>》,"New powerful enemy at ""<SPOT 920>""",ui\00_message\master\area15_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,4
5,AREA_RANK_REWARD_281,"新たな強敵が出現《<SPOT 921>》
封鎖交通路が復旧《東エリアへ続く大橋》","New powerful enemy at ""<SPOT 921>""
Restore path ""bridge heading to the east area""
",ui\00_message\master\area15_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,5
6,AREA_RANK_REWARD_282,封鎖エリアが開放《<SPOT 895>》,"Unblock area ""<SPOT 895>""",ui\00_message\master\area15_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,6
7,AREA_RANK_REWARD_283,新たな採取品が出現《白骨岩》,"New collectable item ""White Bone Rock"" appears",ui\00_message\master\area15_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,7
8,AREA_RANK_REWARD_284,新たな強敵が出現《<SPOT 922>》,"New powerful enemy at ""<SPOT 922>""",ui\00_message\master\area15_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,8
9,AREA_RANK_REWARD_285,支援品のランクアップ,Rank up of support goods,ui\00_message\master\area15_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,9
10,AREA_RANK_REWARD_286,"封鎖エリアが開放《<SPOT 904>》
封鎖エリアが開放《<SPOT 898>》
封鎖交通路が復旧《ファーラナ高地の崖崩れ》","Unblock area ""<SPOT 904>""
Unblock area ""<SPOT 898>""
Restore path ""Farana Highland cliff collapse""",ui\00_message\master\area15_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,10
11,AREA_RANK_REWARD_287,"新たな強敵が出現《<SPOT 924>》
封鎖エリアが開放《<SPOT 901>》","New powerful enemy at ""<SPOT 924>""
Unblock area ""<SPOT 901>""",ui\00_message\master\area15_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,11
12,AREA_RANK_REWARD_288,封鎖エリアが開放《<SPOT 900>》,"Unblock area ""<SPOT 900>""",ui\00_message\master\area15_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,12
13,AREA_RANK_REWARD_289,新たな強敵が出現《<SPOT 923>》,"New powerful enemy at ""<SPOT 923>""",ui\00_message\master\area15_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,13
14,AREA_RANK_REWARD_290,支援品のランクアップ,Rank up of support goods,ui\00_message\master\area15_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,14
0,SPOT_INFO_,"フィンダム大陸中部に広がる平原
起伏が多いフィンダムにおいて、ファーラナ平原は
なだらかで活用しやすい地形をしている
また、他の地域と比較すると侵食の度合は
緩やかなようで侵食魔の数も少ない","The Farana Plains, located in the central part of
the Phindym continent, are characterized by gently
rolling terrain, making them easy to utilize in
the varied landscape of Phindym.
Furthermore, compared to other regions, the level
of corruption is relatively low, resulting in
fewer corrupted creatures.",ui\00_message\master\area15_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,0
1,SPOT_INFO_,"フィンダム大陸の中央部
精霊竜がねぐらとしている《芯なる樹》が
青々と生い茂る様は、フィンダム大陸の
どの拠点からでも眺めることができる
人々はその壮大さに確かな加護を感じて過ごしていた","In the central part of the Phindym continent, the
Spirit Dragon's habitat, the ""Core Tree"", thrives
with lush greenery, which can be observed from any
stronghold in Phindym.
People feel a definite blessing in its grandeur
as they go about their lives.",ui\00_message\master\area15_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,1
2,SPOT_INFO_,"ファーラナ平原に位置する戦士の村
武勇を最も尊ぶ部族が住まい、住人たちは
日々鍛錬と戦いに明け暮れている
力に裏付けされてか、地理的な理由に寄るものか
比較的侵食の影響を受けずに生活している","A village of warriors located in the Farana
Plains.
The inhabitants, who hold valor in the highest
regard, spend their days immersed in training and
battles.
Whether supported by their strength or due to
geographical reasons, they live relatively
unaffected by corruption.",ui\00_message\master\area15_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,2
3,SPOT_INFO_,"ダナの村の近くに佇む庵
《スピリットランサー》のジョブマスターである
勇壮な槍士アデルドナハが住んでいる
見込みのある者に対しては、自身のもつ
技術を伝授することもあるという","Near Dana Village stands a hermitage, where the
brave Job Master of the Spirit Lancers, Adair
Donnchadh, resides.
It is said that he also imparts his skills to
promising individuals.",ui\00_message\master\area15_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,3
4,SPOT_INFO_,"ファーラナ平原の片隅、大岩の割れ目に
隠れるようにして作られた小さな集落
一切の外部との交流を断った結果、非常に独特な
文化を形成するにいたった一族が住んでいる","In a corner of the Farana Plains, in a crack in a
large rock, there lives a small hidden settlement
inhabited by a tribe that has developed a very
unique culture as a result of refusing all contact
with the outside world.",ui\00_message\master\area15_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,4
5,SPOT_INFO_,"精霊竜が棲む《始まりの洞》下層に位置する拠点
精霊竜の守りをする者たちや訪れた人々が
暫しの休息を得るための場となっている","Base camp located in the lower level of the
Hollow of Beginnings, where the Spirit Dragon
resides.
It serves as a place for the protectors of the
Spirit Dragon and for those who have visited to
find temporary rest and respite.",ui\00_message\master\area15_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,5
6,SPOT_INFO_,"《芯なる樹》の最深部
侵食による影響が出るまでは、精霊竜との
謁見などはこの場所で行われていた
精霊竜の守りとして選ばれた者たちが控えていた
集いの間と隣接している","The deepest part of the ""Core Tree"".
Until the effects of corruption took hold,
meetings with the Spirit Dragon were held in this
location.
Those chosen as guardians of the Spirit Dragon
awaited in the adjacent Gathering Hall.",ui\00_message\master\area15_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,6
