36,MANDRAGORA_SPECIES_INFO_37,"雨季に咲く植物を生やしたマンドラゴラ
この植物は土壌成分によって常時色が変化する
魔物由来の安価な液状肥料で容易に色調整が
できるため多くのアマチュア愛好家がおり
色変肥料の純度が低い場合紫色に近付くという","Mandragora with a plant that blooms during the
rainy season.
This plant constantly changes color depending on
the soil composition.
Many amateur enthusiasts are interested in this
plant because the color can be easily adjusted
with an inexpensive liquid fertilizer derived
from magical substances.
If the purity of the color changing fertilizer is
low, the color will be close to purple.",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,36
37,MANDRAGORA_SPECIES_INFO_38,"美しい一輪花を咲かせたマンドラゴラ
マンドラローズは湿気を特に嫌う植物で
さらに肥料も多量に必要な上、茎には棘があり
手間がかかるため、育成難度はかなり高い
しかしその分、花は美しく高値で取引される","Mandragora with a beautiful single flower
Particularly averse to humidity.
They also require large amounts of fertilizer and
have thorny stems.
They are quite difficult to grow because of the
time and effort required, but because of this, the
flowers are beautiful and sell for a high price.",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,37
38,MANDRAGORA_SPECIES_INFO_39,"美しい一輪花を咲かせたマンドラゴラ
フィンダム原種に咲く植物としては
青いマンドラローズが最も価値が高い
鮮やかな色を保つには、人工的な着色が未だに
必要で、現在も多くの養根家が研究している","Mandragora with a beautiful single flower
The blue mandragose is the most valuable plant
that blooms on the Phindym species.
Artificial coloring is still needed to keep the
bright color and it is still being studied by many
root cultivators.",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,38
39,MANDRAGORA_SPECIES_INFO_40,"美しい一輪花を咲かせたマンドラゴラ
情熱的な赤いマンドラローズは発見された途端
瞬く間に大陸中で贈り物の定番となった
花を大きく強く咲かせるためには、無機肥料と
十分な水分を与えることが重要となる","Mandragora with a beautiful single flower
The passionate red mandragora rose quickly became
a gift staple throughout the continent as soon as
it was discovered.
Inorganic fertilizer and sufficient moisture are
important to make the flowers grow bigger and
stronger.",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,39
40,MANDRAGORA_SPECIES_INFO_41,"美しい一輪花を咲かせたマンドラゴラ
黄色のマンドラローズは別れの意味があり
単に目を楽しませる品種として愛でられている
花を大きく強く咲かせるためには、無機肥料と
十分な水分を与えることが重要となる","Mandragora with a beautiful single flower.
The yellow mandragora rose means farewell and is
loved simply as an eye pleasing variety.
Inorganic fertilizer and sufficient moisture are
important to make the flowers bigger and stronger.",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,40
41,MANDRAGORA_SPECIES_INFO_42,"美しい一輪花を咲かせたマンドラゴラ
紫色のマンドラローズには気品と威厳があり
敬意を表すにはもってこいの贈り物である
花を大きく強く咲かせるためには、無機肥料と
十分な水分を与えることが重要となる","A beautiful single-flowered mandragora
The purple mandragora rose has class and dignity
and is a great gift of respect.
Inorganic fertilizer and sufficient moisture are
important to make the flowers grow large and
strong.",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,41
42,MANDRAGORA_SPECIES_INFO_43,"美しい一輪花を咲かせたマンドラゴラ
マンドラローズ種は比較的新しい品種のため
様々な色の発色には色素肥料が使われている
花を大きく強く咲かせるためには、無機肥料と
十分な水分を与えることが重要となる","Mandragora with a beautiful single flower.
Because the mandragora rose variety is relatively
new, pigmented fertilizers are used to produce the
various colors.
Inorganic fertilizers and sufficient moisture are
important to keep the flowers large and strong.",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,42
43,MANDRAGORA_SPECIES_INFO_44,"美しい一輪花を咲かせたマンドラゴラ
黒い色は吸い込まれるように禍々しく
一部のマニアに熱狂的な人気がある
花を大きく強く咲かせるためには、無機肥料と
十分な水分を与えることが重要となる","Mandragora with a beautiful single flower
The black color is as disastrous as it is
absorbing.
Enthusiastically popular with some enthusiasts.
Inorganic fertilizer and sufficient moisture are
important to make the flowers grow bigger and
stronger.",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,43
44,MANDRAGORA_SPECIES_INFO_45,"非常に希少な植物の花を咲かせたマンドラゴラ
青いマンドラフレシアはフィンダム原種にしか
発生が確認されていない極貴重な品種
寄生生物であるため、根部の消耗が激しく
肉や液体肥料で精を付けてやる必要がある","Mandragora which has bloomed the flowers of an
extremely rare plant.
Blue mandraflesia is an extremely rare variety
that has only been found to occur in Phindym
species.
It is a parasitic organism, so the root zone
wears out rapidly.
It needs to be energized with meat and liquid
fertilizer.",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,44
45,MANDRAGORA_SPECIES_INFO_46,"非常に希少な植物の花を咲かせたマンドラゴラ
最も見られる可能性の高いポピュラーな色だが
死肉のような柄に虫がたかることもある
寄生生物であるため、根部の消耗が激しく
肉や液体肥料で精を付けてやる必要がある","Mandragora which has bloomed the flowers of an
extremely rare plant.
More likely to be seen, red is a popular color,
but insects can hang on to the carrion-like
pattern.
Parasitic organism, so the root system wears out
rapidly.
Needs to be energized with meat or liquid
fertilizer.",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,45
46,MANDRAGORA_SPECIES_INFO_47,"非常に希少な植物の花を咲かせたマンドラゴラ
自ら養分を合成することができないため
明るい見た目とは裏腹に、太陽光は好まない
寄生生物であるため、根部の消耗が激しく
肉や液体肥料で精を付けてやる必要がある","非常に希少な植物の花を咲かせたマンドラゴラ
自ら養分を合成することができないため
明るい見た目とは裏腹に、太陽光は好まない
寄生生物であるため、根部の消耗が激しく
肉や液体肥料で精を付けてやる必要がある",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,46
47,MANDRAGORA_SPECIES_INFO_48,"非常に希少な植物の花を咲かせたマンドラゴラ
感染症に罹った個体から偶然発見される種で
根部に与えた有機肥料によって色が変わる
寄生植物であるため、根部の消耗が激しく
肉や液体肥料で精を付けてやる必要がある","非常に希少な植物の花を咲かせたマンドラゴラ
感染症に罹った個体から偶然発見される種で
根部に与えた有機肥料によって色が変わる
寄生植物であるため、根部の消耗が激しく
肉や液体肥料で精を付けてやる必要がある",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,47
48,MANDRAGORA_SPECIES_INFO_101,"チリマンドラゴラ科の幼生体
マンドラゴラがフィンダム外に持ち出され
急速に多様なマンドラゴラ系植物が創られた
マンドラゴラを高温肥料で育てることにより
捕食者に灼熱感を与える毒を有するようになる","チリマンドラゴラ科の幼生体
マンドラゴラがフィンダム外に持ち出され
急速に多様なマンドラゴラ系植物が創られた
マンドラゴラを高温肥料で育てることにより
捕食者に灼熱感を与える毒を有するようになる",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,48
49,MANDRAGORA_SPECIES_INFO_102,"チリマンドラゴラ科の成体
チリマンドラゴラの毒は赤色の元となっており
冷却により、その毒性が弱まる特性がある
また、毒液は防虫や食品加工、染色などへの
有用性が現在期待されている","チリマンドラゴラ科の成体
チリマンドラゴラの毒は赤色の元となっており
冷却により、その毒性が弱まる特性がある
また、毒液は防虫や食品加工、染色などへの
有用性が現在期待されている",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,49
50,MANDRAGORA_SPECIES_INFO_103,"チリマンドラゴラの観葉体
チリマンドラゴラはフィンダム原生種より
気性が荒いが、中でも花を咲かせず成長した
観葉体は特に凶暴であることが分かっている
子どものいる家庭での育成は推奨できない","チリマンドラゴラの観葉体
チリマンドラゴラはフィンダム原生種より
気性が荒いが、中でも花を咲かせず成長した
観葉体は特に凶暴であることが分かっている
子どものいる家庭での育成は推奨できない",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,50
51,MANDRAGORA_SPECIES_INFO_104,"固有種の花を咲かせたチリマンドラゴラ
チリマンドラゴラは恒温であり寒さに強いため
冬場の栽培植物として注目されている
特にマンドラフラワーの咲く種は丈夫だが
冷やし過ぎると花が白くなり枯死してしまう","固有種の花を咲かせたチリマンドラゴラ
チリマンドラゴラは恒温であり寒さに強いため
冬場の栽培植物として注目されている
特にマンドラフラワーの咲く種は丈夫だが
冷やし過ぎると花が白くなり枯死してしまう",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,51
52,MANDRAGORA_SPECIES_INFO_105,"固有種の花を咲かせたチリマンドラゴラ
チリマンドラゴラに水分は必須ではないため
水を与えすぎると変色することがある
仕組みは明らかとなっていないが
目の錯覚説と肥料の成分原因説が有力である","固有種の花を咲かせたチリマンドラゴラ
チリマンドラゴラに水分は必須ではないため
水を与えすぎると変色することがある
仕組みは明らかとなっていないが
目の錯覚説と肥料の成分原因説が有力である",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,52
53,MANDRAGORA_SPECIES_INFO_106,"固有種の花を咲かせたチリマンドラゴラ
赤い花には根部と同様の熱毒を持っており
花の色は健康のバロメータにもなっている
濃く鮮やかな色であるほど健康な状態であり
花色調整のための冷却は個体に負荷がかかる","固有種の花を咲かせたチリマンドラゴラ
赤い花には根部と同様の熱毒を持っており
花の色は健康のバロメータにもなっている
濃く鮮やかな色であるほど健康な状態であり
花色調整のための冷却は個体に負荷がかかる",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,53
54,MANDRAGORA_SPECIES_INFO_107,"固有種の花を咲かせたチリマンドラゴラ
熱を奪う水分を与えられ花色が薄くなった種で
毒が和らげられた花弁部は生食できるため
一部の物好きで裕福なレスタニアン達の間では
高値で取引されている","固有種の花を咲かせたチリマンドラゴラ
熱を奪う水分を与えられ花色が薄くなった種で
毒が和らげられた花弁部は生食できるため
一部の物好きで裕福なレスタニアン達の間では
高値で取引されている",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,54
55,MANDRAGORA_SPECIES_INFO_108,"固有種の花を咲かせたチリマンドラゴラ
冷えて花が白くなったチリマンドラゴラは本来
すぐに死んでしまうほど弱っている状態だが
人間用栄養剤を与えることで生存を保っている
花は特別美しく、50万Gの値がついたことも","固有種の花を咲かせたチリマンドラゴラ
冷えて花が白くなったチリマンドラゴラは本来
すぐに死んでしまうほど弱っている状態だが
人間用栄養剤を与えることで生存を保っている
花は特別美しく、50万Gの値がついたことも",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,55
56,MANDRAGORA_SPECIES_INFO_109,"固有種の花を群生させたチリマンドラゴラ
チリマンドラゴラ種は人工配合した種のため
様々な花色を育てるには熟練度が必要であり
近年発足したマンドラゴラ・ブリーダー資格の
テストとして定められている","固有種の花を群生させたチリマンドラゴラ
チリマンドラゴラ種は人工配合した種のため
様々な花色を育てるには熟練度が必要であり
近年発足したマンドラゴラ・ブリーダー資格の
テストとして定められている",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,56
57,MANDRAGORA_SPECIES_INFO_110,"固有種の花を群生させたチリマンドラゴラ
マンドラゴラという植物は雌雄同体であるため
基本的には一個体のみで繁殖が可能だが
チリマンドラゴラは開花しても結実できない
度重なる人工栽培による弊害と考えられている","固有種の花を群生させたチリマンドラゴラ
マンドラゴラという植物は雌雄同体であるため
基本的には一個体のみで繁殖が可能だが
チリマンドラゴラは開花しても結実できない
度重なる人工栽培による弊害と考えられている",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,57
58,MANDRAGORA_SPECIES_INFO_111,"固有種の花を群生させたチリマンドラゴラ
花は香辛料のような刺激と豊かな香りを持ち
滋養強壮に効果があることが分かっている
雑味のない風味を持つ黄花を育てるためには
自然由来の水資源で生命力を与えることが重要","固有種の花を群生させたチリマンドラゴラ
花は香辛料のような刺激と豊かな香りを持ち
滋養強壮に効果があることが分かっている
雑味のない風味を持つ黄花を育てるためには
自然由来の水資源で生命力を与えることが重要",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,58
59,MANDRAGORA_SPECIES_INFO_112,"固有種の花を群生させたチリマンドラゴラ
魔力の高い低温肥料によって根温度を極限まで
下げながら、栄養剤によって基幹増強をすると
低温でも枯死せずに純白の花が咲くことがある
高い肥料配合技術が成せる奇跡の品種である","固有種の花を群生させたチリマンドラゴラ
魔力の高い低温肥料によって根温度を極限まで
下げながら、栄養剤によって基幹増強をすると
低温でも枯死せずに純白の花が咲くことがある
高い肥料配合技術が成せる奇跡の品種である",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,59
60,MANDRAGORA_SPECIES_INFO_113,"胞子によってキノコを成したチリマンドラゴラ
赤い根部と青く光沢あるキノコの組み合わせは
観賞用に人気で、剥製化の研究も進んでいる
キノコ部分は鉱質であり、根部と切り離しても
500年は傷み始めないことが分かっている","胞子によってキノコを成したチリマンドラゴラ
赤い根部と青く光沢あるキノコの組み合わせは
観賞用に人気で、剥製化の研究も進んでいる
キノコ部分は鉱質であり、根部と切り離しても
500年は傷み始めないことが分かっている",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,60
61,MANDRAGORA_SPECIES_INFO_114,"胞子によってキノコを成したチリマンドラゴラ
固有毒にも耐えうるこのキノコの成体は珍しく
自然下では、地中の鉱石に根を張り成長する
特に宝石の原石に宿ったものは貴重とされ
その石の色を映した美しい姿になるという","胞子によってキノコを成したチリマンドラゴラ
固有毒にも耐えうるこのキノコの成体は珍しく
自然下では、地中の鉱石に根を張り成長する
特に宝石の原石に宿ったものは貴重とされ
その石の色を映した美しい姿になるという",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,61
62,MANDRAGORA_SPECIES_INFO_115,"胞子によってキノコを成したチリマンドラゴラ
黄石英などに発生したキノコは黄味がかった
色合いになることが多い
レスタニアの伝承では、このような茸石は
特別な魔力を持っていると信じられている","胞子によってキノコを成したチリマンドラゴラ
黄石英などに発生したキノコは黄味がかった
色合いになることが多い
レスタニアの伝承では、このような茸石は
特別な魔力を持っていると信じられている",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,62
63,MANDRAGORA_SPECIES_INFO_116,"胞子によってキノコを成したチリマンドラゴラ
最も強力な魔石である水晶から出来た茸石は
ピュアホワイトの美を誇り、高い価値を持つ
キノコを食すことで水晶の魔力を取り込めると
謳われているが、科学的には未検証である","胞子によってキノコを成したチリマンドラゴラ
最も強力な魔石である水晶から出来た茸石は
ピュアホワイトの美を誇り、高い価値を持つ
キノコを食すことで水晶の魔力を取り込めると
謳われているが、科学的には未検証である",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,63
64,MANDRAGORA_SPECIES_INFO_117,"キノコが群生したチリマンドラゴラ
自然下では、茸石は湿度と温度の適した
鍾乳洞などで発生することが確認されている
チリマンドラゴラの頭部は生育環境として優れ
湿度を保たせることで突鉱のように群生する","キノコが群生したチリマンドラゴラ
自然下では、茸石は湿度と温度の適した
鍾乳洞などで発生することが確認されている
チリマンドラゴラの頭部は生育環境として優れ
湿度を保たせることで突鉱のように群生する",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,64
65,MANDRAGORA_SPECIES_INFO_118,"キノコが群生したチリマンドラゴラ
茸石は、キノコが均等な大きさで群生した頃に
頭部にはめ込んだ宝石ごと収穫する
生育湿度が不十分だと菌糸が根部にまで及び
収穫時に脳を傷つけてしまうことがある","キノコが群生したチリマンドラゴラ
茸石は、キノコが均等な大きさで群生した頃に
頭部にはめ込んだ宝石ごと収穫する
生育湿度が不十分だと菌糸が根部にまで及び
収穫時に脳を傷つけてしまうことがある",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,65
66,MANDRAGORA_SPECIES_INFO_119,"キノコが群生したチリマンドラゴラ
連なる黄金の傘が金貨の山に見えることから
別名「金茸石」とも呼ばれ、商人に人気がある
トパーズは直射日光により脱色しやすいため
布や紙などで覆いを作って育てる必要がある","キノコが群生したチリマンドラゴラ
連なる黄金の傘が金貨の山に見えることから
別名「金茸石」とも呼ばれ、商人に人気がある
トパーズは直射日光により脱色しやすいため
布や紙などで覆いを作って育てる必要がある",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,66
67,MANDRAGORA_SPECIES_INFO_120,"キノコが群生したチリマンドラゴラ
水晶には自浄作用があるためそのままでは
キノコが成長しにくい環境になってしまう
群生させるためには継続的な植菌と培養が必要
茸石の中では最も価値の高い種とされている","キノコが群生したチリマンドラゴラ
水晶には自浄作用があるためそのままでは
キノコが成長しにくい環境になってしまう
群生させるためには継続的な植菌と培養が必要
茸石の中では最も価値の高い種とされている",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,67
68,MANDRAGORA_SPECIES_INFO_121,"異国の落葉樹が生えたチリマンドラゴラ
チリマンドラゴラに生える樹花は
マンドラゴラなどに生える樹花と似ているが
別品種であり、香りと赤みがより強い
花芽を増やすには有機肥料が必要","異国の落葉樹が生えたチリマンドラゴラ
チリマンドラゴラに生える樹花は
マンドラゴラなどに生える樹花と似ているが
別品種であり、香りと赤みがより強い
花芽を増やすには有機肥料が必要",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,68
69,MANDRAGORA_SPECIES_INFO_122,"異国の樹花を咲かせたチリマンドラゴラ
チリマンドラゴラ種に生える樹花がつける実は
非常に香り高く、酒やジャムなどに使用される
基本的な花蕾育成肥料に加え、即効性のある
栄養剤を多く与えることで実が増えるという","異国の樹花を咲かせたチリマンドラゴラ
チリマンドラゴラ種に生える樹花がつける実は
非常に香り高く、酒やジャムなどに使用される
基本的な花蕾育成肥料に加え、即効性のある
栄養剤を多く与えることで実が増えるという",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,69
70,MANDRAGORA_SPECIES_INFO_123,"異国の樹花が満開に咲いたチリマンドラゴラ
薄紅色の花は強い香りを放ち害虫を遠ざける
効果がある上に、花持ちも良いため
ノーマル種の樹花と共に育てる養根家が多い
しかし、気が荒いため喧嘩には注意が必要","異国の樹花が満開に咲いたチリマンドラゴラ
薄紅色の花は強い香りを放ち害虫を遠ざける
効果がある上に、花持ちも良いため
ノーマル種の樹花と共に育てる養根家が多い
しかし、気が荒いため喧嘩には注意が必要",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,70
71,MANDRAGORA_SPECIES_INFO_124,"雨季に咲く植物を生やしたチリマンドラゴラ
この植物は土壌成分によって常時色が変化する
酸味成分が青色を強めることが知られているが
チリマンドラゴラは根部が非常に乾燥しやすく
十分な湿度を保つことが育成に重要となる","雨季に咲く植物を生やしたチリマンドラゴラ
この植物は土壌成分によって常時色が変化する
酸味成分が青色を強めることが知られているが
チリマンドラゴラは根部が非常に乾燥しやすく
十分な湿度を保つことが育成に重要となる",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,71
72,MANDRAGORA_SPECIES_INFO_125,"雨季に咲く植物を生やしたチリマンドラゴラ
この植物は土壌成分によって常時色が変化する
苦味成分が赤色を強めることが知られているが
チリマンドラゴラは根部が非常に乾燥しやすく
十分な湿度を保つことが育成に重要となる","雨季に咲く植物を生やしたチリマンドラゴラ
この植物は土壌成分によって常時色が変化する
苦味成分が赤色を強めることが知られているが
チリマンドラゴラは根部が非常に乾燥しやすく
十分な湿度を保つことが育成に重要となる",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,72
73,MANDRAGORA_SPECIES_INFO_126,"雨季に咲く植物を生やしたチリマンドラゴラ
この植物は土壌成分によって常時色が変化し
色変肥料の純度が低い場合紫色に近付くという
チリマンドラゴラは根部が非常に乾燥しやすく
十分な湿度を保つことが育成に重要となる","雨季に咲く植物を生やしたチリマンドラゴラ
この植物は土壌成分によって常時色が変化し
色変肥料の純度が低い場合紫色に近付くという
チリマンドラゴラは根部が非常に乾燥しやすく
十分な湿度を保つことが育成に重要となる",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,73
74,MANDRAGORA_SPECIES_INFO_127,"美しい一輪花を咲かせたチリマンドラゴラ
全身に血を浴びたかのように真っ赤な姿だが
性格は至って温厚で寂しがり屋である
十分な有機肥料さえあれば、特別な育成が
無くとも真っ赤に育つため重宝されている","美しい一輪花を咲かせたチリマンドラゴラ
全身に血を浴びたかのように真っ赤な姿だが
性格は至って温厚で寂しがり屋である
十分な有機肥料さえあれば、特別な育成が
無くとも真っ赤に育つため重宝されている",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,74
75,MANDRAGORA_SPECIES_INFO_128,"美しい一輪花を咲かせたチリマンドラゴラ
活発で人懐こい性格だが、スキンシップは棘の
処理を適切に行った後でなければ危険である
十分な有機肥料さえあれば、特別な育成が
無くとも真っ赤に育つため重宝されている","美しい一輪花を咲かせたチリマンドラゴラ
活発で人懐こい性格だが、スキンシップは棘の
処理を適切に行った後でなければ危険である
十分な有機肥料さえあれば、特別な育成が
無くとも真っ赤に育つため重宝されている",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,75
76,MANDRAGORA_SPECIES_INFO_129,"美しい一輪花を咲かせたチリマンドラゴラ
真っ赤な根部から生える真っ白な花は
その白さがより際立ち、格別に愛されている
チリマンドラゴラ種に純白のマンドラローズを
咲かせるためは、人工染料が最も手軽とされる","美しい一輪花を咲かせたチリマンドラゴラ
真っ赤な根部から生える真っ白な花は
その白さがより際立ち、格別に愛されている
チリマンドラゴラ種に純白のマンドラローズを
咲かせるためは、人工染料が最も手軽とされる",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,76
77,MANDRAGORA_SPECIES_INFO_130,"非常に希少な花が咲いたチリマンドラゴラ
謎多きマンドラフレシアだがチリ系は持ち前の
高体温により咲きやすいといった報告もある
開花を早めるには、十分な有機肥料の他に
たっぷりの水分を与えると良いなどの噂もある","非常に希少な花が咲いたチリマンドラゴラ
謎多きマンドラフレシアだがチリ系は持ち前の
高体温により咲きやすいといった報告もある
開花を早めるには、十分な有機肥料の他に
たっぷりの水分を与えると良いなどの噂もある",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,77
78,MANDRAGORA_SPECIES_INFO_131,"非常に希少な花が咲いたチリマンドラゴラ
格別に美しく臭いも強烈な植物だが、触れると
粘りのある取れにくい花粉が付着するので注意
やはり色は成長過程で人工着色する必要があり
萎れた花の汁は染料としても利用ができるほど","非常に希少な花が咲いたチリマンドラゴラ
格別に美しく臭いも強烈な植物だが、触れると
粘りのある取れにくい花粉が付着するので注意
やはり色は成長過程で人工着色する必要があり
萎れた花の汁は染料としても利用ができるほど",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,78
79,MANDRAGORA_SPECIES_INFO_201,"産まれたばかりのアルビノマンドラゴラ
色素異常によって偶然生まれたとされているが
人の手によって１つの品種として残された
強い日差しに弱く、日差しを遮りながら育てて
やると丈夫に育ちやすいことが分かっている","産まれたばかりのアルビノマンドラゴラ
色素異常によって偶然生まれたとされているが
人の手によって１つの品種として残された
強い日差しに弱く、日差しを遮りながら育てて
やると丈夫に育ちやすいことが分かっている",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,79
80,MANDRAGORA_SPECIES_INFO_202,"基本的な成長を遂げたアルビノマンドラゴラ
アルビノは植物的身体構造を持ちながら
太陽光に弱いため、開花時などの養分を多く
消費する時期には、豊富な養分だけでなく
布などで覆い、保護する必要がある","基本的な成長を遂げたアルビノマンドラゴラ
アルビノは植物的身体構造を持ちながら
太陽光に弱いため、開花時などの養分を多く
消費する時期には、豊富な養分だけでなく
布などで覆い、保護する必要がある",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,80
81,MANDRAGORA_SPECIES_INFO_203,"栄養の偏りにより　　　
花を咲かせず成長したアルビノマンドラゴラ
アルビノ種の育成に慣れない駆け出し養根家が
陥りやすい育成の谷と呼ばれている
開花養分や遮光素材不足の場合が多い","栄養の偏りにより
花を咲かせず成長したアルビノマンドラゴラ
アルビノ種の育成に慣れない駆け出し養根家が
陥りやすい育成の谷と呼ばれている
開花養分や遮光素材不足の場合が多い",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,81
82,MANDRAGORA_SPECIES_INFO_204,"固有種の花を咲かせたアルビノマンドラゴラ
肥料を経口摂取するアルビノ種には人間の
模倣行動がよく見られ、植物でありながら
肉や草などを好む個体も発見されている
濃縮された肥料の色素は頭部に強く反映される","固有種の花を咲かせたアルビノマンドラゴラ
肥料を経口摂取するアルビノ種には人間の
模倣行動がよく見られ、植物でありながら
肉や草などを好む個体も発見されている
濃縮された肥料の色素は頭部に強く反映される",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,82
83,MANDRAGORA_SPECIES_INFO_205,"固有種の花を咲かせたアルビノマンドラゴラ
アルビノ種は大食漢であり、手足の根毛から
だけでなく前部の口のように開閉する穴からも
直接養分を摂取し、頭部植物へ吸収できる
そのため味覚に近い感覚器官が発達している","固有種の花を咲かせたアルビノマンドラゴラ
アルビノ種は大食漢であり、手足の根毛から
だけでなく前部の口のように開閉する穴からも
直接養分を摂取し、頭部植物へ吸収できる
そのため味覚に近い感覚器官が発達している",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,83
